TTHERM_ID,leiden_label_full
TTHERM_00411549,11
TTHERM_00122460,11
TTHERM_00161690,11
TTHERM_00621570,11
TTHERM_00117570,11
TTHERM_00721810,11
TTHERM_00117580,11
TTHERM_00437610,11
TTHERM_00477030,11
TTHERM_00300600,11
TTHERM_00305480,11
TTHERM_00974260,11
TTHERM_00129270,11
TTHERM_00263120,11
TTHERM_00455620,11
TTHERM_00580400,11
TTHERM_00129400,11
TTHERM_00641230,11
TTHERM_00129930,11
TTHERM_00703350,11
TTHERM_00160820,11
TTHERM_00709650,11
TTHERM_001353162,11
TTHERM_00954280,11
TTHERM_00465000,11
TTHERM_00138190,11
TTHERM_00197840,11
TTHERM_00414220,11
TTHERM_00446130,11
TTHERM_00777200,11
TTHERM_00141120,11
TTHERM_00145060,11
TTHERM_00325630,11
TTHERM_00694470,11
TTHERM_01188340,11
TTHERM_001474496,11
TTHERM_00221080,11
TTHERM_01015980,11
TTHERM_00147470,11
TTHERM_00537460,11
TTHERM_00784310,11
TTHERM_00475100,11
TTHERM_00149990,11
TTHERM_00865410,11
TTHERM_00725960,11
TTHERM_01467280,11
TTHERM_01092410,11
TTHERM_00161280,11
TTHERM_00702240,11
TTHERM_00456759,11
TTHERM_00171810,11
TTHERM_00672050,11
TTHERM_00185190,11
TTHERM_00384980,11
TTHERM_00644610,11
TTHERM_00185790,11
TTHERM_00251240,11
TTHERM_00630530,11
TTHERM_00188900,11
TTHERM_01108630,11
TTHERM_00440570,11
TTHERM_00193860,11
TTHERM_00194420,11
TTHERM_00196340,11
TTHERM_00485980,11
TTHERM_00472009,11
TTHERM_00209320,11
TTHERM_00310740,11
TTHERM_00209330,11
TTHERM_00445900,11
TTHERM_00219000,11
TTHERM_00220740,11
TTHERM_00675720,11
TTHERM_00941580,11
TTHERM_00320090,11
TTHERM_00392890,11
TTHERM_00399450,11
TTHERM_01075770,11
TTHERM_00225660,11
TTHERM_00923150,11
TTHERM_00713430,11
TTHERM_00239010,11
TTHERM_00433650,11
TTHERM_00473230,11
TTHERM_00661538,11
TTHERM_00251150,11
TTHERM_01034440,11
TTHERM_00266190,11
TTHERM_00563860,11
TTHERM_00802360,11
TTHERM_00575330,11
TTHERM_00637220,11
TTHERM_00686170,11
TTHERM_00295690,11
TTHERM_00975400,11
TTHERM_01125220,11
TTHERM_01403830,11
TTHERM_00304350,11
TTHERM_00578850,11
TTHERM_00559790,11
TTHERM_01075670,11
TTHERM_00310530,11
TTHERM_00355270,11
TTHERM_00312030,11
TTHERM_00313840,11
TTHERM_00594260,11
TTHERM_01188330,11
TTHERM_00327370,11
TTHERM_00637460,11
TTHERM_00975330,11
TTHERM_00448990,11
TTHERM_00346760,11
TTHERM_00448770,11
TTHERM_01080450,11
TTHERM_00355660,11
TTHERM_00371200,11
TTHERM_00859320,11
TTHERM_00371290,11
TTHERM_00421200,11
TTHERM_00715880,11
TTHERM_00374960,11
TTHERM_00401850,11
TTHERM_00857790,11
TTHERM_01080430,11
TTHERM_00408970,11
TTHERM_00954350,11
TTHERM_00561540,11
TTHERM_00678540,11
TTHERM_01105030,11
TTHERM_00559800,11
TTHERM_00417990,11
TTHERM_01088000,11
TTHERM_00419680,11
TTHERM_01151590,11
TTHERM_00439090,11
TTHERM_00727790,11
TTHERM_00823480,11
TTHERM_00560100,11
TTHERM_00448820,11
TTHERM_00633480,11
TTHERM_00460580,11
TTHERM_00643490,11
TTHERM_00721630,11
TTHERM_00756050,11
TTHERM_00989460,11
TTHERM_00503780,11
TTHERM_00707481,11
TTHERM_00600070,11
TTHERM_00472010,11
TTHERM_00726170,11
TTHERM_00842420,11
TTHERM_01078050,11
TTHERM_01197150,11
TTHERM_00502530,11
TTHERM_00890140,11
TTHERM_00695600,11
TTHERM_00520890,11
TTHERM_00848080,11
TTHERM_00647500,11
TTHERM_00543640,11
TTHERM_01012090,11
TTHERM_01194810,11
TTHERM_00558500,11
TTHERM_01125160,11
TTHERM_01212840,11
TTHERM_00821880,11
TTHERM_00798150,11
TTHERM_01128600,11
TTHERM_00689870,11
TTHERM_00580370,11
TTHERM_00590010,11
TTHERM_01236340,11
TTHERM_00678450,11
TTHERM_00609400,11
TTHERM_00706280,11
TTHERM_00971960,11
TTHERM_01080360,11
TTHERM_00896100,11
TTHERM_00727740,11
TTHERM_01020700,11
TTHERM_00989320,11
TTHERM_01109810,11
TTHERM_00904050,11
TTHERM_000011208,12
TTHERM_00037460,12
TTHERM_00143730,12
TTHERM_00819440,12
TTHERM_01127440,12
TTHERM_000011209,12
TTHERM_000137809,12
TTHERM_00224560,12
TTHERM_00263390,12
TTHERM_00329880,12
TTHERM_00426370,12
TTHERM_00467590,12
TTHERM_01344730,12
TTHERM_00577240,12
TTHERM_00701150,12
TTHERM_00006390,12
TTHERM_000529959,12
TTHERM_00394420,12
TTHERM_00627140,12
TTHERM_000071009,12
TTHERM_00797840,12
TTHERM_00881480,12
TTHERM_00295020,12
TTHERM_00825620,12
TTHERM_00008790,12
TTHERM_000393229,12
TTHERM_00497100,12
TTHERM_00526440,12
TTHERM_00237510,12
TTHERM_00086920,12
TTHERM_000140859,12
TTHERM_00070960,12
TTHERM_00658960,12
TTHERM_00193610,12
TTHERM_00444600,12
TTHERM_000158459,12
TTHERM_000475369,12
TTHERM_00823800,12
TTHERM_00219070,12
TTHERM_000198489,12
TTHERM_00647010,12
TTHERM_000209439,12
TTHERM_00041520,12
TTHERM_00058450,12
TTHERM_00209440,12
TTHERM_00334470,12
TTHERM_00436230,12
TTHERM_00448670,12
TTHERM_00657390,12
TTHERM_000241599,12
TTHERM_00460740,12
TTHERM_00852900,12
TTHERM_000242359,12
TTHERM_00312410,12
TTHERM_00600330,12
TTHERM_00898240,12
TTHERM_00499680,12
TTHERM_00191220,12
TTHERM_00030250,12
TTHERM_00138280,12
TTHERM_00784530,12
TTHERM_000313659,12
TTHERM_00622770,12
TTHERM_00683270,12
TTHERM_00727550,12
TTHERM_000327419,12
TTHERM_00497620,12
TTHERM_000329869,12
TTHERM_00047570,12
TTHERM_001079289,12
TTHERM_00129330,12
TTHERM_000347989,12
TTHERM_00316420,12
TTHERM_00035160,12
TTHERM_000486239,12
TTHERM_00245180,12
TTHERM_00334600,12
TTHERM_00825070,12
TTHERM_00035260,12
TTHERM_00543620,12
TTHERM_00780740,12
TTHERM_00474810,12
TTHERM_000400749,12
TTHERM_000481289,12
TTHERM_00298540,12
TTHERM_00571990,12
TTHERM_00919530,12
TTHERM_01055580,12
TTHERM_01005250,12
TTHERM_00649440,12
TTHERM_000398101,12
TTHERM_00579220,12
TTHERM_00607220,12
TTHERM_000414229,12
TTHERM_00455310,12
TTHERM_000420559,12
TTHERM_00321730,12
TTHERM_000423264,12
TTHERM_000423265,12
TTHERM_00372550,12
TTHERM_00137600,12
TTHERM_00490740,12
TTHERM_000442959,12
TTHERM_00300440,12
TTHERM_00878150,12
TTHERM_000446069,12
TTHERM_00420560,12
TTHERM_00848100,12
TTHERM_00693070,12
TTHERM_000461821,12
TTHERM_00163950,12
TTHERM_00674510,12
TTHERM_000473360,12
TTHERM_00343300,12
TTHERM_00529630,12
TTHERM_00219430,12
TTHERM_00637450,12
TTHERM_00659100,12
TTHERM_00770660,12
TTHERM_000490579,12
TTHERM_00171610,12
TTHERM_00807960,12
TTHERM_00835410,12
TTHERM_00522490,12
TTHERM_00398060,12
TTHERM_00051870,12
TTHERM_00059529,12
TTHERM_00070740,12
TTHERM_00825680,12
TTHERM_000531841,12
TTHERM_00773730,12
TTHERM_000532061,12
TTHERM_00535620,12
TTHERM_00578830,12
TTHERM_01068190,12
TTHERM_00238830,12
TTHERM_00197870,12
TTHERM_00056130,12
TTHERM_00533960,12
TTHERM_01090110,12
TTHERM_01197160,12
TTHERM_00529870,12
TTHERM_00941410,12
TTHERM_000683159,12
TTHERM_00561730,12
TTHERM_00059280,12
TTHERM_00449130,12
TTHERM_00059340,12
TTHERM_00446490,12
TTHERM_00467310,12
TTHERM_00059390,12
TTHERM_01002710,12
TTHERM_00083630,12
TTHERM_00433960,12
TTHERM_000629729,12
TTHERM_00194360,12
TTHERM_00532360,12
TTHERM_000630368,12
TTHERM_00527390,12
TTHERM_00066880,12
TTHERM_00248500,12
TTHERM_00680680,12
TTHERM_01248960,12
TTHERM_00127180,12
TTHERM_00726100,12
TTHERM_00992710,12
TTHERM_000688379,12
TTHERM_00338420,12
TTHERM_00558330,12
TTHERM_00070750,12
TTHERM_00070930,12
TTHERM_00335890,12
TTHERM_00500840,12
TTHERM_00266790,12
TTHERM_00312110,12
TTHERM_00474790,12
TTHERM_000727808,12
TTHERM_00327150,12
TTHERM_00476880,12
TTHERM_000730281,12
TTHERM_00473010,12
TTHERM_000770729,12
TTHERM_00087015,12
TTHERM_00717730,12
TTHERM_000773309,12
TTHERM_00155310,12
TTHERM_00213590,12
TTHERM_00348690,12
TTHERM_00414250,12
TTHERM_00551100,12
TTHERM_000786968,12
TTHERM_00079090,12
TTHERM_00295730,12
TTHERM_00378830,12
TTHERM_00079720,12
TTHERM_00239080,12
TTHERM_01043300,12
TTHERM_00079810,12
TTHERM_000859279,12
TTHERM_00581830,12
TTHERM_000810540,12
TTHERM_000825299,12
TTHERM_00389800,12
TTHERM_00410202,12
TTHERM_01297430,12
TTHERM_00083350,12
TTHERM_00633170,12
TTHERM_00823900,12
TTHERM_00486280,12
TTHERM_00486130,12
TTHERM_000848129,12
TTHERM_00938730,12
TTHERM_00085340,12
TTHERM_00275870,12
TTHERM_00420470,12
TTHERM_00997650,12
TTHERM_00089170,12
TTHERM_00245080,12
TTHERM_01016030,12
TTHERM_000947375,12
TTHERM_000985169,12
TTHERM_00833730,12
TTHERM_00985170,12
TTHERM_000999019,12
TTHERM_00284140,12
TTHERM_00569120,12
TTHERM_00245340,12
TTHERM_00664060,12
TTHERM_00112400,12
TTHERM_001262898,12
TTHERM_001228989,12
TTHERM_00621360,12
TTHERM_00224570,12
TTHERM_00128440,12
TTHERM_00420550,12
TTHERM_00128450,12
TTHERM_00249650,12
TTHERM_00530530,12
TTHERM_00289132,12
TTHERM_00523060,12
TTHERM_00433430,12
TTHERM_00462850,12
TTHERM_00773190,12
TTHERM_00133450,12
TTHERM_00391330,12
TTHERM_00787050,12
TTHERM_00134950,12
TTHERM_00137820,12
TTHERM_00726090,12
TTHERM_00471830,12
TTHERM_00138500,12
TTHERM_00470690,12
TTHERM_00584690,12
TTHERM_00715950,12
TTHERM_00194149,12
TTHERM_00461770,12
TTHERM_00143780,12
TTHERM_00339770,12
TTHERM_00581810,12
TTHERM_00145840,12
TTHERM_01435680,12
TTHERM_00146010,12
TTHERM_00621490,12
TTHERM_00149240,12
TTHERM_00842370,12
TTHERM_00149430,12
TTHERM_01002720,12
TTHERM_00266460,12
TTHERM_00410260,12
TTHERM_00653650,12
TTHERM_00836670,12
TTHERM_01099000,12
TTHERM_01179790,12
TTHERM_00160680,12
TTHERM_00346470,12
TTHERM_00161430,12
TTHERM_00351170,12
TTHERM_00161780,12
TTHERM_00575590,12
TTHERM_00797870,12
TTHERM_00185870,12
TTHERM_00691740,12
TTHERM_00646980,12
TTHERM_00191450,12
TTHERM_00378430,12
TTHERM_00433680,12
TTHERM_00243690,12
TTHERM_00193890,12
TTHERM_00316140,12
TTHERM_00695678,12
TTHERM_00495970,12
TTHERM_00481270,12
TTHERM_00809210,12
TTHERM_00802310,12
TTHERM_00567990,12
TTHERM_00197950,12
TTHERM_01016140,12
TTHERM_00198319,12
TTHERM_00600030,12
TTHERM_01232230,12
TTHERM_00384920,12
TTHERM_00219190,12
TTHERM_00408860,12
TTHERM_00594230,12
TTHERM_00780940,12
TTHERM_00854290,12
TTHERM_00437390,12
TTHERM_00899510,12
TTHERM_01114190,12
TTHERM_00942960,12
TTHERM_00621180,12
TTHERM_00486570,12
TTHERM_00836560,12
TTHERM_00259470,12
TTHERM_00312530,12
TTHERM_00266570,12
TTHERM_01284710,12
TTHERM_01043310,12
TTHERM_00971710,12
TTHERM_00491030,12
TTHERM_01253380,12
TTHERM_00564450,12
TTHERM_00289220,12
TTHERM_00532810,12
TTHERM_00295300,12
TTHERM_00295600,12
TTHERM_00295840,12
TTHERM_00295880,12
TTHERM_00923180,12
TTHERM_01289130,12
TTHERM_00467240,12
TTHERM_01107350,12
TTHERM_00314870,12
TTHERM_00532800,12
TTHERM_00355510,12
TTHERM_00322760,12
TTHERM_00716080,12
TTHERM_01068170,12
TTHERM_00471490,12
TTHERM_01164080,12
TTHERM_00355352,12
TTHERM_00548150,12
TTHERM_00378540,12
TTHERM_00378610,12
TTHERM_00378680,12
TTHERM_00382410,12
TTHERM_00388190,12
TTHERM_00522020,12
TTHERM_00939160,12
TTHERM_00419810,12
TTHERM_00613620,12
TTHERM_01142660,12
TTHERM_00429970,12
TTHERM_00621410,12
TTHERM_00433520,12
TTHERM_00433530,12
TTHERM_00630440,12
TTHERM_00443020,12
TTHERM_00474738,12
TTHERM_00701010,12
TTHERM_00440430,12
TTHERM_00813030,12
TTHERM_00467810,12
TTHERM_00470960,12
TTHERM_00474739,12
TTHERM_00641220,12
TTHERM_00475280,12
TTHERM_00486750,12
TTHERM_00646820,12
TTHERM_00716150,12
TTHERM_00775930,12
TTHERM_00486330,12
TTHERM_00923110,12
TTHERM_00492640,12
TTHERM_00629730,12
TTHERM_00591590,12
TTHERM_00584560,12
TTHERM_00497330,12
TTHERM_00498260,12
TTHERM_00577390,12
TTHERM_00726330,12
TTHERM_00497710,12
TTHERM_00516400,12
TTHERM_00519850,12
TTHERM_00529830,12
TTHERM_01005270,12
TTHERM_00878180,12
TTHERM_00561809,12
TTHERM_00856680,12
TTHERM_00578680,12
TTHERM_00582090,12
TTHERM_00784260,12
TTHERM_00784520,12
TTHERM_00794450,12
TTHERM_00667020,12
TTHERM_00621020,12
TTHERM_01075620,12
TTHERM_00624790,12
TTHERM_00732720,12
TTHERM_00756080,12
TTHERM_00775920,12
TTHERM_01127430,12
TTHERM_00652600,12
TTHERM_00652610,12
TTHERM_00732700,12
TTHERM_01125140,12
TTHERM_00756090,12
TTHERM_00794200,12
TTHERM_00927300,12
TTHERM_00006050,13
TTHERM_000310106,13
TTHERM_00598660,13
TTHERM_00006170,13
TTHERM_00009800,13
TTHERM_00577210,13
TTHERM_01138280,13
TTHERM_000066939,13
TTHERM_00113250,13
TTHERM_00891300,13
TTHERM_000069559,13
TTHERM_00233010,13
TTHERM_00399560,13
TTHERM_00008630,13
TTHERM_00592950,13
TTHERM_01700340,13
TTHERM_00008680,13
TTHERM_00463590,13
TTHERM_00595520,13
TTHERM_000092919,13
TTHERM_00540180,13
TTHERM_01671170,13
TTHERM_000096738,13
TTHERM_00241490,13
TTHERM_00363010,13
TTHERM_00123900,13
TTHERM_000100048,13
TTHERM_00592920,13
TTHERM_000122519,13
TTHERM_00203030,13
TTHERM_00312150,13
TTHERM_000151659,13
TTHERM_00195880,13
TTHERM_00860480,13
TTHERM_00912270,13
TTHERM_000170478,13
TTHERM_00042740,13
TTHERM_00391460,13
TTHERM_01079080,13
TTHERM_000170479,13
TTHERM_00816240,13
TTHERM_01326870,13
TTHERM_001500992,13
TTHERM_00019600,13
TTHERM_000212539,13
TTHERM_00581930,13
TTHERM_00874750,13
TTHERM_01081680,13
TTHERM_000223430,13
TTHERM_00442000,13
TTHERM_00024030,13
TTHERM_000957531,13
TTHERM_00630620,13
TTHERM_00835210,13
TTHERM_00891280,13
TTHERM_00962050,13
TTHERM_01311230,13
TTHERM_01311270,13
TTHERM_00030000,13
TTHERM_00213580,13
TTHERM_00335870,13
TTHERM_01326860,13
TTHERM_000300489,13
TTHERM_000985179,13
TTHERM_00122420,13
TTHERM_00497910,13
TTHERM_00680610,13
TTHERM_00775980,13
TTHERM_000304273,13
TTHERM_00079620,13
TTHERM_00526290,13
TTHERM_00037770,13
TTHERM_000922849,13
TTHERM_00310590,13
TTHERM_00365410,13
TTHERM_00760680,13
TTHERM_00864970,13
TTHERM_00031820,13
TTHERM_00102780,13
TTHERM_00489460,13
TTHERM_01079070,13
TTHERM_000319918,13
TTHERM_000429630,13
TTHERM_00196630,13
TTHERM_00252300,13
TTHERM_00760550,13
TTHERM_00925630,13
TTHERM_00032870,13
TTHERM_00550900,13
TTHERM_00691630,13
TTHERM_000391469,13
TTHERM_00708500,13
TTHERM_000354798,13
TTHERM_00125420,13
TTHERM_01046990,13
TTHERM_00036800,13
TTHERM_000723479,13
TTHERM_00437300,13
TTHERM_00037780,13
TTHERM_00123910,13
TTHERM_00123930,13
TTHERM_01099210,13
TTHERM_000390049,13
TTHERM_000823383,13
TTHERM_00104990,13
TTHERM_00653710,13
TTHERM_00822290,13
TTHERM_01512220,13
TTHERM_00592900,13
TTHERM_000391477,13
TTHERM_00286780,13
TTHERM_00822260,13
TTHERM_00467400,13
TTHERM_00499390,13
TTHERM_000429641,13
TTHERM_00581990,13
TTHERM_00582010,13
TTHERM_000440549,13
TTHERM_00424473,13
TTHERM_00420180,13
TTHERM_00046350,13
TTHERM_00494580,13
TTHERM_01005190,13
TTHERM_000492408,13
TTHERM_000585069,13
TTHERM_00647210,13
TTHERM_00822280,13
TTHERM_000572019,13
TTHERM_000717949,13
TTHERM_000572032,13
TTHERM_00193620,13
TTHERM_00320160,13
TTHERM_00578740,13
TTHERM_00877100,13
TTHERM_000581919,13
TTHERM_00263420,13
TTHERM_00582040,13
TTHERM_000630099,13
TTHERM_00489440,13
TTHERM_000637208,13
TTHERM_00149330,13
TTHERM_000637209,13
TTHERM_00249680,13
TTHERM_00637210,13
TTHERM_000638902,13
TTHERM_00267970,13
TTHERM_000660339,13
TTHERM_00129010,13
TTHERM_00497690,13
TTHERM_01139320,13
TTHERM_00077600,13
TTHERM_000717819,13
TTHERM_00123940,13
TTHERM_00123950,13
TTHERM_000717989,13
TTHERM_00131298,13
TTHERM_00486560,13
TTHERM_000753491,13
TTHERM_00621620,13
TTHERM_01808870,13
TTHERM_00075850,13
TTHERM_00595500,13
TTHERM_00697000,13
TTHERM_00444190,13
TTHERM_00075880,13
TTHERM_00312600,13
TTHERM_00298300,13
TTHERM_000784679,13
TTHERM_00313160,13
TTHERM_00079550,13
TTHERM_00582000,13
TTHERM_00582039,13
TTHERM_00079630,13
TTHERM_00549570,13
TTHERM_00951910,13
TTHERM_00079640,13
TTHERM_00420600,13
TTHERM_00083810,13
TTHERM_00502230,13
TTHERM_000874748,13
TTHERM_00129000,13
TTHERM_00283160,13
TTHERM_000892371,13
TTHERM_00250870,13
TTHERM_00355470,13
TTHERM_00561210,13
TTHERM_00892330,13
TTHERM_00100000,13
TTHERM_00131130,13
TTHERM_00338160,13
TTHERM_001009941,13
TTHERM_001305848,13
TTHERM_00925790,13
TTHERM_01132860,13
TTHERM_01551970,13
TTHERM_001018253,13
TTHERM_00143570,13
TTHERM_01125260,13
TTHERM_00241880,13
TTHERM_00549540,13
TTHERM_00658990,13
TTHERM_00696930,13
TTHERM_00785890,13
TTHERM_00753480,13
TTHERM_01364600,13
TTHERM_00112940,13
TTHERM_00370890,13
TTHERM_001138247,13
TTHERM_00720102,13
TTHERM_01139330,13
TTHERM_00287990,13
TTHERM_00430130,13
TTHERM_00122480,13
TTHERM_00660280,13
TTHERM_00925380,13
TTHERM_00660469,13
TTHERM_00292200,13
TTHERM_00245900,13
TTHERM_00123920,13
TTHERM_00647100,13
TTHERM_00854210,13
TTHERM_00123960,13
TTHERM_00592970,13
TTHERM_00378980,13
TTHERM_00816250,13
TTHERM_00128480,13
TTHERM_00554449,13
TTHERM_001305849,13
TTHERM_00131100,13
TTHERM_00540200,13
TTHERM_00583450,13
TTHERM_00655990,13
TTHERM_01305850,13
TTHERM_00137650,13
TTHERM_00138300,13
TTHERM_00139690,13
TTHERM_01108650,13
TTHERM_00752110,13
TTHERM_001451032,13
TTHERM_00251020,13
TTHERM_00145130,13
TTHERM_00289280,13
TTHERM_00160580,13
TTHERM_00530190,13
TTHERM_00533900,13
TTHERM_00616020,13
TTHERM_01106210,13
TTHERM_00151630,13
TTHERM_00170260,13
TTHERM_00388500,13
TTHERM_00420400,13
TTHERM_00185620,13
TTHERM_00257130,13
TTHERM_00362950,13
TTHERM_00420510,13
TTHERM_00191460,13
TTHERM_00215940,13
TTHERM_00420590,13
TTHERM_00196170,13
TTHERM_00722970,13
TTHERM_00207259,13
TTHERM_00794190,13
TTHERM_00924280,13
TTHERM_00211510,13
TTHERM_00433760,13
TTHERM_00554560,13
TTHERM_00961870,13
TTHERM_00941590,13
TTHERM_00430160,13
TTHERM_00218640,13
TTHERM_00622820,13
TTHERM_00218710,13
TTHERM_00227190,13
TTHERM_00498090,13
TTHERM_01227790,13
TTHERM_00234180,13
TTHERM_00241870,13
TTHERM_00423380,13
TTHERM_00821820,13
TTHERM_00245730,13
TTHERM_00616010,13
TTHERM_00420150,13
TTHERM_00494650,13
TTHERM_00267980,13
TTHERM_00660350,13
TTHERM_00402160,13
TTHERM_01280590,13
TTHERM_00283570,13
TTHERM_00727530,13
TTHERM_00283730,13
TTHERM_00627300,13
TTHERM_00285260,13
TTHERM_00698720,13
TTHERM_00678510,13
TTHERM_00898160,13
TTHERM_00327350,13
TTHERM_00577190,13
TTHERM_01027580,13
TTHERM_00412090,13
TTHERM_00444810,13
TTHERM_01092360,13
TTHERM_00309930,13
TTHERM_00653700,13
TTHERM_00697030,13
TTHERM_00310350,13
TTHERM_01009930,13
TTHERM_00343820,13
TTHERM_00313350,13
TTHERM_00316390,13
TTHERM_00488380,13
TTHERM_00313580,13
TTHERM_00409090,13
TTHERM_00823700,13
TTHERM_00316870,13
TTHERM_00331050,13
TTHERM_01194800,13
TTHERM_00353350,13
TTHERM_01135130,13
TTHERM_00602920,13
TTHERM_01188390,13
TTHERM_00688550,13
TTHERM_00383510,13
TTHERM_00383530,13
TTHERM_00383560,13
TTHERM_00383540,13
TTHERM_00775880,13
TTHERM_00383550,13
TTHERM_01001320,13
TTHERM_00400720,13
TTHERM_00405470,13
TTHERM_00414370,13
TTHERM_00660360,13
TTHERM_00420010,13
TTHERM_01108590,13
TTHERM_00734030,13
TTHERM_00420580,13
TTHERM_00559770,13
TTHERM_00430150,13
TTHERM_01186290,13
TTHERM_00430140,13
TTHERM_00595490,13
TTHERM_01108690,13
TTHERM_00437460,13
TTHERM_00438960,13
TTHERM_01002820,13
TTHERM_00657380,13
TTHERM_00896080,13
TTHERM_00774860,13
TTHERM_00458160,13
TTHERM_00554440,13
TTHERM_00499320,13
TTHERM_00527380,13
TTHERM_00591630,13
TTHERM_00541510,13
TTHERM_00541520,13
TTHERM_00543560,13
TTHERM_00927210,13
TTHERM_00620930,13
TTHERM_00703880,13
TTHERM_00558700,13
TTHERM_01552980,13
TTHERM_00582030,13
TTHERM_01018270,13
TTHERM_00582020,13
TTHERM_01306850,13
TTHERM_00633340,13
TTHERM_00770820,13
TTHERM_00622880,13
TTHERM_01135040,13
TTHERM_00610530,13
TTHERM_00770870,13
TTHERM_01229010,13
TTHERM_00633380,13
TTHERM_01074550,13
TTHERM_00709530,13
TTHERM_01026170,13
TTHERM_00696980,13
TTHERM_00696990,13
TTHERM_01287960,13
TTHERM_01280620,13
TTHERM_01107370,13
TTHERM_00774850,13
TTHERM_01150350,13
TTHERM_01149312,13
TTHERM_01106170,13
TTHERM_000011369,14
TTHERM_00424670,14
TTHERM_01094780,14
TTHERM_000011599,14
TTHERM_00011602,14
TTHERM_00263170,14
TTHERM_00571820,14
TTHERM_00881500,14
TTHERM_00002740,14
TTHERM_000571827,14
TTHERM_000571828,14
TTHERM_00158530,14
TTHERM_00224600,14
TTHERM_00420500,14
TTHERM_00701170,14
TTHERM_01434630,14
TTHERM_00412010,14
TTHERM_00494360,14
TTHERM_000035658,14
TTHERM_00449320,14
TTHERM_00822030,14
TTHERM_000046389,14
TTHERM_000989343,14
TTHERM_00318760,14
TTHERM_00668040,14
TTHERM_000058309,14
TTHERM_000630638,14
TTHERM_00799210,14
TTHERM_00462849,14
TTHERM_00773212,14
TTHERM_00011270,14
TTHERM_00194820,14
TTHERM_00569190,14
TTHERM_00486520,14
TTHERM_00011650,14
TTHERM_00577410,14
TTHERM_01005340,14
TTHERM_00011770,14
TTHERM_000191179,14
TTHERM_00343510,14
TTHERM_000123799,14
TTHERM_01434650,14
TTHERM_00079180,14
TTHERM_000148713,14
TTHERM_01043100,14
TTHERM_000160868,14
TTHERM_00395950,14
TTHERM_00497350,14
TTHERM_00522220,14
TTHERM_00918460,14
TTHERM_00840170,14
TTHERM_000161459,14
TTHERM_00127190,14
TTHERM_00268139,14
TTHERM_00079060,14
TTHERM_00497030,14
TTHERM_01129690,14
TTHERM_000191849,14
TTHERM_00318800,14
TTHERM_00019700,14
TTHERM_00170490,14
TTHERM_00372490,14
TTHERM_00157850,14
TTHERM_00133710,14
TTHERM_00954180,14
TTHERM_01094810,14
TTHERM_000222369,14
TTHERM_01040850,14
TTHERM_000225989,14
TTHERM_000243999,14
TTHERM_00320200,14
TTHERM_000241779,14
TTHERM_00304130,14
TTHERM_00522180,14
TTHERM_00655650,14
TTHERM_00853190,14
TTHERM_000252417,14
TTHERM_00266668,14
TTHERM_00971950,14
TTHERM_000264719,14
TTHERM_00242530,14
TTHERM_000277459,14
TTHERM_00312640,14
TTHERM_00411800,14
TTHERM_000293329,14
TTHERM_00125230,14
TTHERM_00128400,14
TTHERM_00691550,14
TTHERM_000295409,14
TTHERM_00030220,14
TTHERM_00476790,14
TTHERM_00803690,14
TTHERM_00823940,14
TTHERM_000299729,14
TTHERM_00193849,14
TTHERM_001044569,14
TTHERM_00030500,14
TTHERM_00492800,14
TTHERM_00191760,14
TTHERM_000312409,14
TTHERM_00268250,14
TTHERM_00600790,14
TTHERM_00703630,14
TTHERM_01085710,14
TTHERM_00035150,14
TTHERM_00218870,14
TTHERM_00442850,14
TTHERM_00975390,14
TTHERM_00161460,14
TTHERM_00445990,14
TTHERM_00037600,14
TTHERM_00125410,14
TTHERM_00794480,14
TTHERM_000390179,14
TTHERM_00266410,14
TTHERM_00039250,14
TTHERM_00151920,14
TTHERM_00268040,14
TTHERM_00549610,14
TTHERM_00780970,14
TTHERM_00842430,14
TTHERM_00307710,14
TTHERM_000444589,14
TTHERM_000992891,14
TTHERM_00522170,14
TTHERM_01309110,14
TTHERM_00497640,14
TTHERM_000467539,14
TTHERM_00106910,14
TTHERM_00294660,14
TTHERM_00777020,14
TTHERM_000473209,14
TTHERM_000762881,14
TTHERM_000474539,14
TTHERM_00261830,14
TTHERM_000476562,14
TTHERM_00884640,14
TTHERM_00049180,14
TTHERM_001222467,14
TTHERM_00188550,14
TTHERM_000497279,14
TTHERM_00102820,14
TTHERM_000499579,14
TTHERM_001401737,14
TTHERM_00444720,14
TTHERM_001326879,14
TTHERM_01055550,14
TTHERM_01002760,14
TTHERM_00688430,14
TTHERM_00051990,14
TTHERM_00533930,14
TTHERM_00056030,14
TTHERM_00498250,14
TTHERM_000564399,14
TTHERM_00149320,14
TTHERM_00780600,14
TTHERM_00989500,14
TTHERM_01250090,14
TTHERM_01434660,14
TTHERM_00112780,14
TTHERM_000578999,14
TTHERM_00497420,14
TTHERM_00515230,14
TTHERM_00058930,14
TTHERM_00295679,14
TTHERM_00819600,14
TTHERM_00059030,14
TTHERM_00151340,14
TTHERM_00569140,14
TTHERM_00688620,14
TTHERM_000621447,14
TTHERM_00348740,14
TTHERM_00089210,14
TTHERM_000641369,14
TTHERM_00146380,14
TTHERM_00656090,14
TTHERM_000652549,14
TTHERM_00372540,14
TTHERM_00066850,14
TTHERM_00721370,14
TTHERM_01075760,14
TTHERM_000670809,14
TTHERM_00460570,14
TTHERM_000675819,14
TTHERM_00675820,14
TTHERM_00260700,14
TTHERM_000709699,14
TTHERM_00599880,14
