"TTHERM_ID","Ll_GSM283687","Ll_GSM284355","Ll_GSM284362","Lm_GSM283690","Lm_GSM284357","Lm_GSM284363","Lh_GSM283691","Lh_GSM284360","Lh_GSM284364","S0_GSM285363","S0_GSM285554","S0_GSM285561","S3_GSM285542","S3_GSM285555","S3_GSM285562","S6_GSM285543","S6_GSM285556","S6_GSM285563","S9_GSM285544","S9_GSM285564","S15_GSM285559","S15_GSM285566","S24_GSM285547","S24_GSM285560","C0_GSM285570","C0_GSM656230","C4_GSM285574","C4_GSM285588","C4_GSM656234","C6_GSM285575","C6_GSM656232","C8_GSM285576","C8_GSM285590","C10_GSM285578","C10_GSM285591","C12_GSM285579","C12_GSM285592","C12_GSM656237","C14_GSM285580","C14_GSM285593","C14_GSM656238","C16_GSM285582","C16_GSM285595","C16_GSM656239","C18_GSM285583","C18_GSM285596","C18_GSM656240"
"TTHERM_00001150",11.5124340260812,10.5472082169652,11.0839479096606,10.6857169864281,9.86593505335722,10.7157587430291,11.117610569481,10.2027603481679,10.6817344816459,11.1198740172314,11.5356502981016,11.9052240361802,11.3289111000392,11.5682251422984,11.8124971680286,11.4438035397508,11.3038596566361,10.1904637295815,11.2829645828387,11.0122163523843,12.0329134405961,11.776896044249,12.7584548456344,12.429866666025,11.9621421337009,11.6424328201978,13.6628958296418,13.6210570777555,12.7620052012162,14.772065048385,14.1533540967824,14.3800212494687,14.5974681460045,13.5105003624423,14.1276639761009,12.8232122478848,12.8863642418929,12.6902876784056,12.010663424924,12.4623361118308,12.0945249639254,12.7681740721697,12.3715689184871,12.099489411962,12.8262944819877,12.4838421004096,12.8929649587241
"TTHERM_00001160",8.69956072740092,8.87951811298019,8.77809363029125,8.70555749055539,8.70729680549457,8.46751623976645,8.1175203843052,8.83848358496105,8.57086452403106,10.0257796268667,8.95664143067668,8.51952733561137,7.65389283207151,7.42615691234573,7.93344477573264,8.29756783763698,7.79673408309961,8.49492311763478,8.55664524215724,7.66814482270209,7.83181394930236,7.7107308966255,8.93563678285582,8.60481858774022,9.58708051868014,9.93018923727975,7.13435110138551,7.67502766821868,7.06689440236548,7.40437734109916,7.59732486221716,7.8831177666371,7.35686499184908,9.39856752737511,9.03384936300722,8.60454229623442,9.06987587569026,8.37955712749101,8.71822792441676,8.7849995204776,7.95210262846229,8.47759730149352,8.23703525123603,7.84188259023632,8.60513595816536,8.08189710608987,7.74420382482236
"TTHERM_00001170",6.07103271226857,6.10612741486183,5.83956680654147,5.29508219142304,6.06406959428942,5.30881252470918,6.60494770775004,5.35089123481458,5.8351746240999,7.08998783157385,6.92868326533708,6.65995685866113,8.03529768569902,8.11268535378631,7.88350166584,7.56626833636955,7.80641904339619,6.81512882715759,7.38299710244067,7.28002242572549,6.58781579701574,6.74359460483069,6.27623906485214,6.33284509731772,7.7282299001581,7.0049747271027,6.65855624412738,5.47133358533481,5.89435922397863,6.00649421356352,6.43071415181681,8.10062571913982,7.17279904416271,7.49958249669232,7.66640518523927,7.56183769388282,6.68895888159344,7.44345786406363,7.44858440763518,7.65772121820175,7.68000855914838,7.82254411260952,7.72790580092331,8.07980326359166,8.23740298503022,7.74279143008255,7.90078336320327
"TTHERM_00001180",8.27464211889448,7.54796941979787,7.92557597019914,9.36405451787589,7.85336851552455,7.96650226939363,9.42201261230981,7.26196870942453,7.26999473528651,9.52328886533835,7.85714052450208,7.73398757498097,7.48460301945364,7.69497816734586,8.2867537043764,7.56770491516941,7.41834595076655,7.24700700239503,7.53078378089048,7.47561669267731,7.08759140046485,7.45073588318429,7.77395251236721,7.48993214459616,8.16136733563533,8.27218299117532,6.53548536342068,6.50027727687478,6.04868330315056,5.65478531800015,6.07058459997477,7.96501507147505,7.43558971456719,8.22810193606218,7.99162465761685,7.618078802949,7.6194621601825,7.55560055726963,8.00020562397179,7.91388585583604,7.41994532132095,7.93831803447563,7.84944600462242,6.87834190504604,8.47222009940063,8.01837564465604,7.29534062285794
"TTHERM_00001185",8.79480455187834,9.50466236261957,9.14384872478711,8.67238460257943,9.45280490510797,9.32483765033651,8.17788329224412,9.79211527237065,9.60337054447334,7.51277683522763,7.18152348884822,6.89972893219743,7.84405023939282,8.69457990964793,7.72677045724237,6.82891686683585,7.2406436879761,7.57720745120548,6.89316029946665,7.96967935128962,7.83728012978433,8.09345589266487,8.16774369206415,7.73725226346805,6.49235245917476,6.85486812983814,14.6394061709761,14.6589547519129,14.2338908247912,14.1587019187798,14.4333212821782,11.9539460805687,13.4290323674334,9.70193420730324,12.1250250358451,11.9436673843024,10.8833358661363,9.70559640279047,12.4531498371817,11.8269194485197,12.571656807906,11.390826849121,11.1855582218201,12.5230750306963,9.61186897249939,10.2047339336418,11.6677410944189
"TTHERM_00001190",6.31611168825768,6.67798219256942,6.23332717794493,6.79327722223761,6.61153634181968,6.21877216419704,7.2459549281164,6.52217839599851,6.91270291494601,8.11192120650836,7.88422921244767,7.10915191472788,7.26670438778215,7.33531884962534,6.89976278945725,7.20451616028965,7.29766382464101,6.73968295783292,6.84158380287087,7.01764427265083,6.67091515552947,6.66821179160141,7.60040153515668,7.19812941614988,7.760881859226,7.37651163991541,8.07362774342546,7.9999030456807,7.07605138933442,6.77264121074769,7.05383195188999,6.08350103044752,6.366139199606,7.07254846586856,7.02606154019096,7.050032934221,7.17610090325158,6.96155066339314,6.87737854321172,7.01860230383401,7.25186701247632,7.03829639884072,7.16159433619592,6.92066386540243,7.61114963985322,7.1761934280955,7.22126053355656
"TTHERM_00001200",10.5010280889182,10.7368784684111,10.3175598345689,10.3817070340121,10.5702847551267,10.40607530433,9.9960898961177,10.9165271980497,10.6229591836281,7.38493616549756,7.42021045459546,7.3849793543538,7.43001234896825,7.72516191506568,7.83128729235923,7.48062172845556,8.24559507985288,8.44686241026151,8.48181163380814,8.6293379417666,8.39730879458548,8.99651278273826,8.81696138505172,8.40666738354876,8.59855559137077,7.88184226671033,6.75753025107205,6.96687465629578,5.91606057607407,6.24679869198373,6.24462092463698,6.45557867120475,6.49350229162936,8.10108671919768,7.35226604123285,7.81609214595443,8.21159534761822,8.0632546328254,7.68582960122053,7.69339346880037,7.4029145529362,7.56822515074335,7.52933948907678,7.99652817241964,7.46576659886366,7.34826881091472,7.26052333016513
"TTHERM_00001210",5.04528565729956,4.67919795665018,5.50609055071451,4.84909539685339,4.69118048453103,4.63087360941355,4.83981082963953,4.94750566583574,5.05418161117305,4.65958733758648,5.03403034783586,4.83212475980316,5.30465890420203,4.82546525467274,5.09456411125486,6.3105089457876,5.57920802172922,4.9431343590541,4.96999133338632,5.20379047232253,4.75619708349412,4.80482632282723,5.03666323042001,5.05304975273197,5.09952936546124,4.51995766524418,5.86890854560569,5.48566195655109,5.35530845057143,10.2431535736112,8.44778677682138,9.37731591767184,9.57238379605484,6.80125236032603,7.85955788518463,6.07613014956002,6.66966617958978,5.34323948763557,6.24548303257374,5.81549443757724,5.55657809001124,7.21133704802318,6.25210960244303,5.73667474595975,5.44773405761316,5.62105620825607,7.21014242087031
"TTHERM_00001220",10.8077948251028,10.1059891080316,10.0393443759864,11.7690029171522,10.286684255234,10.3011182043031,11.8809927721384,10.5801948935211,11.0005443109013,14.0331790368794,13.4996297315416,14.1365267313037,13.1259575456144,12.3910461602523,12.1514066499862,12.9316299728209,12.344291747782,10.6867015788376,12.6526943253586,12.1368614127729,11.8219255679325,11.487095971836,12.5748502364465,11.9400818021086,13.5132687029989,12.9048429199967,12.4673256917064,12.5652164643054,12.4215191637059,12.7354147525981,12.5478410022249,12.8269980819412,13.0487408497452,12.5077385048465,12.7799060303014,12.1432997530052,12.0034964616149,12.0655813213642,11.613488160538,12.1405940119461,12.0213881471668,12.4896205414753,12.7328887782268,11.4219580006638,13.1596696449985,12.6928137618017,12.1084134386211
"TTHERM_00001230",9.29756497927303,10.3356039593757,9.84840727128538,8.95744510325556,9.48250726422193,9.64683241786531,8.38687195050414,8.98846548780338,8.78574422293879,9.07420311610777,10.3491184008634,9.81392662146375,8.77312302883148,8.82113835708432,8.40788679462183,8.43091619744551,8.63720251483163,9.25760629834922,8.22123783803754,8.67378186335889,8.50326953344834,8.56168776446464,7.59626771075387,8.38735363520279,8.15548093177027,9.17333153174161,6.35454915199593,6.38523077265983,8.95118677780231,6.53038012292604,8.72328215288302,6.76704286543681,6.48269494503621,8.09904051590412,7.55164556624436,7.80685994463224,8.28615231606496,8.03300267964776,7.64928531542103,7.6288514212973,7.57709391619514,7.23794213412641,7.43523794584861,7.78372960108466,6.81294202230951,6.66609981812209,7.28471815074922
"TTHERM_00001240",8.47146654915972,8.63254331049267,8.57897833280036,8.47902760798052,8.57212025764004,8.63181915327742,8.41957792622306,8.73351592214132,8.76256569087426,8.79689506691459,9.87154270750537,8.65013074776273,8.84249479696585,8.74751123610726,8.60938664295807,8.25977392860933,8.62160411959105,8.57200709731197,7.67614819998816,8.17359695061832,8.16978380621629,8.40738624802466,8.65441480214908,8.65249582853646,8.36097864739153,8.13964362727828,7.20408865301784,7.84522784382694,8.2050407844807,7.08961671572793,6.93206285412026,8.05402971921273,7.95137985864952,8.22160444786722,8.04186783012442,8.38136408885129,8.36680604941958,8.13409686699899,8.23321251450307,8.45233760693397,8.29462816116471,8.24972031374564,7.78929721967753,8.10077831025941,8.09988314890983,8.16888293157913,7.36366296722576
"TTHERM_00001243",10.9259506847344,10.4612247295054,10.777649842505,11.3990151837991,10.6540134155422,10.8505055853317,11.4083151260367,10.0041361959586,10.5031333773099,12.6033780894248,12.1180700114725,12.1858386230855,11.1481541507564,10.9965819314134,11.255845557937,11.0671622690069,10.4615864861665,9.29445557693247,10.9195904095345,10.543798251421,10.6121000164093,10.694030313031,11.4079076719452,10.9170468019418,10.7651105143658,10.5998382985636,11.6376494088003,11.4416769432259,10.0827526778715,12.0405274108674,11.2516197395595,11.4434375323836,11.7565220543476,11.0957369563208,11.666646680346,11.623066289301,11.5931242117714,11.2814881361692,11.4924272056085,12.0059456872957,11.7135878251236,11.2065402565511,11.7935454824815,10.2734412888577,11.4085908664181,11.694785127427,11.0744367948543
