TTHERM_ID,000min_A,000min_B,030min_A,030min_B,060min_A,060min_B,090min_A,090min_B,120min_A,120min_B,150min_A,150min_B,180min_A,180min_B,210min_A,210min_B,240min_A,240min_B
TTHERM_01442734,0.674439,1.79588,0.425504,1.40405,0.625195,1.20381,0.517682,1.17745,0.727863,1.27018,0.366017,1.42237,0.548718,0.710322,0.361287,0.569048,0.45379,0.456421
TTHERM_01442800,0.22489,1.36231,0.502933,1.10176,0.453977,0.975985,0.326203,1.28614,0.400377,1.27792,0.419355,1.01665,0.218264,0.937058,0.0948155,0.458986,0.266742,0.562402
TTHERM_01442805,0.45089,0.543612,0.366497,0.413136,0.235465,0.361701,0.221204,0.400553,0.198204,0.456663,0.275268,0.396481,0.284448,0.459656,0.304615,0.41387,0.342514,0.337088
TTHERM_01442810,0.129307,0.305458,0.11138,0.243622,0.0822761,0.339416,0.124676,0.325939,0.204733,0.368936,0.140574,0.304752,0.148475,0.24292,0.241932,0.240078,0.294023,0.317392
TTHERM_01442815,0.214117,0.316947,0.12235,0.253314,0.0430384,0.207308,0.116515,0.163068,0.0919098,0.314139,0.122325,0.216242,0.143789,0.246056,0.164001,0.260708,0.20658,0.259213
TTHERM_01442820,1.79556,1.66387,1.61967,1.56928,1.09517,1.36695,1.10121,1.23976,1.03886,1.19136,1.19185,1.10007,1.17915,1.26496,1.27499,1.2118,1.51151,1.37169
TTHERM_01443820,3.73906,3.32897,5.04868,2.60386,3.64833,3.04718,3.88402,3.13043,4.73818,3.59222,4.78191,3.88518,4.90399,4.01819,3.70842,3.91431,3.25298,3.05962
TTHERM_01443830,0.0423894,0.155444,0.0561992,0.167146,0.127495,0.605832,0.922846,1.62922,3.4568,2.26847,8.16633,3.5162,9.97196,5.05051,3.18362,5.65413,0.730845,3.55436
TTHERM_01443840,1.2986,4.18848,9.96051,12.1823,6.45568,12.5922,3.82518,6.84615,2.9227,6.58666,2.65635,6.67808,4.47631,5.44677,4.8543,4.38088,5.27077,5.12675
TTHERM_01443850,1.38532,1.15184,2.50784,2.55317,3.71476,3.10095,5.17957,4.33257,8.5537,4.91378,11.3768,4.85278,9.43241,6.84856,4.74101,6.69025,3.47003,4.63675
TTHERM_01443854,1.63518,1.59961,1.34755,1.63526,0.788799,1.23049,0.942096,1.11666,0.853334,1.32511,0.822188,1.1505,1.0785,1.16471,1.26187,1.18901,1.43751,1.17578
TTHERM_01444870,0.769042,0.472094,2.05423,1.03578,1.48832,1.98621,2.86775,1.79273,4.33406,4.00307,4.47995,5.49989,4.50166,5.69534,5.0317,5.13564,4.06936,5.08863
TTHERM_01444880,12.3023,11.028,10.6469,8.60415,8.062,7.05538,7.03387,6.66311,6.61924,6.77816,7.90087,7.82462,9.1091,9.4928,8.68751,10.174,7.40532,10.0096
TTHERM_01444890,0.0238474,0.0624952,0.0112788,0.0176291,0.0179217,0.0286906,0.0,0.00561178,0.0192501,0.0103313,0.00680128,0.0054743,0.0113612,0.0170311,0.0,0.00597556,0.00518533,0.0221606
TTHERM_01444900,1.5915,1.16313,1.27446,1.19488,1.24872,1.22319,1.31129,1.34709,1.56204,1.34842,1.92821,1.2781,1.5264,1.47265,1.26738,1.51062,1.23054,1.24281
TTHERM_01444910,11.7234,7.44756,12.5461,6.95671,9.16292,5.80141,7.48422,5.24276,7.30755,5.21726,7.59926,5.23836,7.77101,6.34014,8.22118,6.79154,7.22356,7.93325
TTHERM_01445920,1.57188,1.11972,2.05017,1.66299,1.80874,1.59128,1.62254,1.45196,1.32014,1.39124,1.23116,0.970719,1.03393,1.05418,1.16273,1.15582,1.19055,1.12458
TTHERM_01445935,0.175598,0.609964,0.0420291,0.0865674,0.0,0.213671,0.0477107,0.166945,0.0,0.2262,0.148378,0.159713,0.0,0.084475,0.0,0.0448233,0.0775744,0.0
TTHERM_01445950,0.395332,0.403924,0.358433,0.306791,0.185521,0.253461,0.155652,0.166394,0.126691,0.30592,0.163006,0.270917,0.256762,0.256549,0.276498,0.312574,0.395501,0.367498
TTHERM_01445960,0.470246,0.755287,0.298588,0.641059,0.20581,0.539933,0.184796,0.539547,0.30735,0.582301,0.257321,0.280933,0.114011,0.372031,0.26635,0.393187,0.290253,0.412507
TTHERM_01449008,1.81886,1.78316,1.5156,2.01895,1.07387,1.785,1.13876,1.81321,1.56462,1.66686,1.04553,1.41564,1.02173,1.42391,1.48158,1.4948,2.16633,1.52827
TTHERM_01449010,2.25822,1.87751,1.89444,1.798,1.24745,1.83584,1.20884,1.31436,1.23065,1.30375,1.16848,1.23756,1.39192,1.4275,1.61119,1.30213,1.71402,1.62245
TTHERM_01449014,0.0107813,0.0188178,0.0204429,0.0425244,0.0,0.0173329,0.0117362,0.0,0.0115969,0.0373335,0.0,0.0,0.0,0.0102866,0.0136597,0.0108509,0.00939867,0.0215686
TTHERM_01449016,0.0211207,0.0789257,0.0620059,0.0723454,0.00754988,0.0348287,0.0230241,0.0204489,0.022777,0.0436778,0.016096,0.0453404,0.0267935,0.0267998,0.0534406,0.0308856,0.0549246,0.0523663
TTHERM_01449018,0.155686,0.167274,0.135851,0.236027,0.0419737,0.139504,0.0260545,0.129618,0.0966084,0.103743,0.0546125,0.115388,0.0456162,0.153958,0.0604137,0.0809615,0.114509,0.133629
TTHERM_01451010,3.97531,3.19442,3.29596,3.12676,2.54661,2.5164,2.4341,2.30498,2.48775,2.23556,2.81357,1.83332,3.00401,2.61712,3.76703,3.08245,4.13249,3.33009
TTHERM_01452018,3.91208,3.097,2.73279,3.62734,2.29977,2.80948,1.78835,2.54853,1.60052,2.45952,1.5513,2.0564,1.80136,2.27542,2.30767,2.42058,3.23112,2.84168
TTHERM_01452020,0.117977,0.355586,0.250825,0.290146,0.124431,0.270317,0.116187,0.196174,0.163267,0.259929,0.123877,0.270554,0.075425,0.166477,0.0566992,0.141468,0.0982978,0.135729
TTHERM_01453050,0.00570775,0.0299174,0.0,0.00562587,0.00571897,0.00457747,0.00622047,0.0,0.0,0.00494581,0.00651995,0.0104827,0.0,0.0,0.0,0.0,0.019855,0.0106077
TTHERM_01456070,0.993169,0.817738,0.754038,0.817559,0.551875,0.700619,0.420009,0.643121,0.394849,0.696004,0.420532,0.569622,0.452114,0.573262,0.399247,0.577148,0.64384,0.51747
TTHERM_01457080,1.67248,1.20601,1.21546,1.31202,1.25066,1.21095,1.09798,1.1746,1.09821,1.26784,1.16866,1.13009,1.11005,1.00967,1.20932,1.25681,1.30979,1.13566
TTHERM_01457085,2.03957,2.15477,1.65218,2.31043,1.15019,1.56407,0.97261,1.51396,0.969223,1.42279,0.715557,1.17894,0.763824,1.23566,1.07246,1.20038,1.45102,1.47382
TTHERM_01457090,2.17225,6.85202,3.48527,10.0601,4.22546,12.5342,7.84175,15.0743,14.9201,21.6629,15.8633,28.9492,10.9672,19.4366,5.02682,10.3549,4.64875,7.94767
TTHERM_01458337,0.0123996,0.0748854,0.0232636,0.0120896,0.0123036,0.0394457,0.0,0.0462595,0.0,0.0318258,0.0139621,0.0112413,0.023437,0.011705,0.0466493,0.0617881,0.0,0.0114049
TTHERM_01460100,0.027174,0.0890016,0.00642849,0.0468746,0.0204254,0.0327045,0.0221844,0.0703591,0.0146216,0.0353106,0.0232443,0.0311826,0.0194267,0.0388265,0.0,0.0340693,0.0118219,0.025255
TTHERM_01460120,0.448991,0.643294,0.471943,0.673767,0.293109,0.291022,0.182013,0.324037,0.0894523,0.42201,0.182293,0.38153,0.18961,0.334178,0.317881,0.330814,0.311262,0.400937
TTHERM_01461119,3.1742,3.17716,2.29331,3.06086,1.14505,2.08186,1.42032,2.14986,1.6002,2.27804,1.83068,2.15618,2.22946,2.45107,2.82492,2.48333,4.0544,2.7849
TTHERM_01461130,0.488297,0.622489,0.427249,0.401447,0.25053,0.367435,0.237464,0.33784,0.183105,0.261471,0.164857,0.224081,0.277738,0.222714,0.286747,0.253382,0.378904,0.309851
TTHERM_01461140,3.79751,3.11966,1.01539,1.41454,3.58964,2.29363,1.96487,1.57675,1.12763,1.45647,1.44472,1.21193,1.54053,1.23435,1.70223,1.49025,2.25851,1.47421
TTHERM_01462160,0.193961,0.619327,0.0821187,0.488775,0.0216642,0.260875,0.0703779,0.203787,0.0693928,0.204622,0.0489302,0.216759,0.0620412,0.144486,0.0825434,0.109355,0.188751,0.0802862
TTHERM_01462170,0.00762444,0.0799578,0.0504357,0.120231,0.0763629,0.152741,0.0207474,0.0251017,0.00410455,0.0429625,0.0130554,0.0350254,0.0217721,0.0217625,0.0528285,0.0152566,0.0397487,0.021249
TTHERM_01462190,0.197993,0.918631,0.420166,0.704707,0.206951,0.7737,0.27967,0.992939,0.299388,0.973385,0.314896,0.955735,0.318195,0.543191,0.410179,0.535725,0.645682,0.90072
TTHERM_01462210,13.2579,8.50267,22.8082,8.10186,12.5134,6.88886,10.6027,5.21528,11.6081,6.87662,12.1057,7.55263,10.8655,10.0862,10.9851,11.1944,7.49305,9.67698
TTHERM_01465230,0.0,0.00524057,0.0,0.0175584,0.0121207,0.0144155,0.0204489,0.00566203,0.0,0.0263293,0.0140637,0.0109128,0.0175191,0.0112693,0.0151202,0.0176247,0.0,0.00551724
TTHERM_01466258,1.72349,1.33449,1.44538,1.18854,1.42343,1.3471,1.03765,0.891466,0.563935,0.940771,0.734531,0.666576,0.613663,0.763573,0.884529,0.886133,1.12032,0.880035
TTHERM_01466260,0.0779228,0.0728025,0.199482,0.129384,0.149584,0.1273,0.0987553,0.11838,0.112682,0.0990777,0.0865859,0.0755728,0.0781337,0.0710157,0.116743,0.0713912,0.113009,0.0743433
TTHERM_01466262,3.64527,3.15746,2.29865,3.05217,1.83087,2.34193,1.59808,2.27294,1.74617,2.17111,1.71066,2.10288,1.79439,2.07682,2.60243,2.48018,2.92452,2.71878
TTHERM_01466264,0.761153,1.4331,0.458793,1.11025,0.364059,0.954035,0.38128,0.968184,0.389574,1.03464,0.330169,0.941192,0.323158,0.705307,0.39816,0.535478,0.632068,0.707691
TTHERM_01466266,3.0943,2.97615,2.11454,2.5975,1.74183,2.23897,1.79864,1.91884,1.65846,1.97126,1.61801,1.90861,1.70089,2.08786,2.0555,2.17767,2.54319,2.14634
TTHERM_01466268,3.62853,4.08932,2.41815,3.59067,1.71215,2.61567,1.96149,2.38384,1.79694,2.63607,2.01431,2.75811,2.05292,2.50234,2.34185,2.46955,2.83484,2.45621
TTHERM_01467270,0.112661,0.210912,0.304396,0.32784,0.532118,0.821641,1.45404,1.44902,3.09522,1.98513,6.73338,2.72949,5.00804,3.6926,1.79993,3.06344,0.788343,1.95907
TTHERM_01467280,50.1973,44.3511,66.5327,48.477,70.5185,46.4919,62.5171,45.3747,59.9444,45.5916,60.4486,42.681,65.5639,55.1687,63.6373,61.2044,58.8396,59.8783
TTHERM_01467759,0.429489,0.292874,0.284243,0.368266,0.318921,0.376396,0.264256,0.211746,0.160434,0.370975,0.148527,0.290473,0.178985,0.321604,0.142781,0.11349,0.147021,0.156457
TTHERM_01468310,0.547918,0.604657,0.308761,0.549403,0.218921,0.375725,0.190081,0.3183,0.167141,0.330593,0.254279,0.29525,0.306406,0.3702,0.420258,0.458336,0.508439,0.390977
TTHERM_01469340,0.0,0.05514,0.0,0.0,0.00526927,0.00843426,0.0171745,0.00989907,0.0169841,0.054694,0.0660137,0.111096,0.0250483,0.0350478,0.0331663,0.0368792,0.0503022,0.0244348
TTHERM_01469350,0.524893,0.594196,0.252967,0.483044,0.209637,0.417056,0.256969,0.34754,0.224755,0.279349,0.291314,0.19957,0.38552,0.315071,0.503807,0.403996,0.609888,0.599016
TTHERM_01470360,0.0148098,0.0679498,0.0139945,0.021894,0.0111243,0.020767,0.0120899,0.0208954,0.00797284,0.0353069,0.0,0.0238124,0.01762,0.0105674,0.0326472,0.0148159,0.0160842,0.0
TTHERM_01470362,3.28927,3.12567,3.06883,3.30827,1.83913,2.63131,2.30606,2.36505,2.19569,2.77015,2.12044,2.34001,1.88578,2.41981,2.3761,2.71888,2.93916,2.6966
TTHERM_01471154,1.55074,1.47739,1.07368,1.4031,0.800834,1.23268,0.767825,1.06827,0.545972,1.00733,0.683084,0.944411,0.725513,1.0832,0.827677,1.02557,1.05499,1.32951
TTHERM_01471400,0.0933336,0.180508,0.0441569,0.151141,0.0133624,0.139066,0.029027,0.0690429,0.0358723,0.0866313,0.00760376,0.104045,0.0254172,0.0317498,0.0420866,0.0468017,0.0464022,0.0309789
TTHERM_01473466,2.38755,5.12205,1.35773,2.62137,1.28221,2.31862,0.915692,2.3039,0.601046,2.64469,1.10343,2.67854,0.685618,1.35767,0.699504,1.00682,1.77525,0.662941
TTHERM_01474480,2.89614,3.02747,2.48019,2.55184,1.76421,1.98648,1.74097,1.95753,2.02803,1.73168,2.47672,1.79129,2.51541,2.00849,3.05545,2.39559,3.37915,2.84413
TTHERM_01474490,0.220775,0.170806,0.285938,0.244527,0.226897,0.22996,0.187137,0.229591,0.206215,0.203335,0.232079,0.215516,0.25827,0.222904,0.201537,0.257628,0.242548,0.217744
TTHERM_01474500,18.1036,22.9599,17.1888,21.0745,22.8308,22.0304,18.5888,20.0091,18.4602,18.754,22.9721,26.5651,27.6019,24.2509,24.6804,25.405,20.6048,23.1392
TTHERM_01474510,6.69059,7.38306,9.7229,12.5486,12.4518,16.5631,25.7581,23.0458,41.0361,29.1497,54.1696,30.5665,42.2183,35.5746,18.1394,30.493,14.769,22.0879
TTHERM_01474515,8.04407,9.26317,7.6961,9.31031,6.48402,8.74968,5.55756,8.29163,4.8456,9.07367,4.82707,7.22611,3.81323,7.23439,4.27126,6.96032,4.94757,6.55189
TTHERM_01476540,0.0196561,0.0458125,0.00619018,0.0322867,0.0131229,0.0131227,0.00713162,0.00616212,0.0141102,0.017042,0.00748058,0.018062,0.018705,0.00934878,0.00412536,0.0163811,0.0113831,0.00912941
TTHERM_01478580,0.0397754,0.133311,0.00831464,0.0,0.0,0.00870135,0.00955618,0.0,0.0,0.0114123,0.0200131,0.00805475,0.0222389,0.0,0.0,0.00881982,0.0,0.027501
TTHERM_01478582,0.336061,0.260518,0.125113,0.1657,0.0481155,0.135533,0.0392991,0.124967,0.0387961,0.0835785,0.0683023,0.110229,0.137476,0.160828,0.0760194,0.205666,0.0522871,0.1786
TTHERM_01478586,0.144367,0.0960787,0.0283565,0.0327826,0.00768626,0.0320666,0.00269089,0.00902291,0.0165336,0.0155318,0.00584181,0.0258693,0.0121708,0.0194668,0.00644082,0.0076723,0.0088881,0.00475334
TTHERM_01481582,1.15418,2.3649,1.54272,2.39932,1.39696,3.23899,1.80325,4.24204,2.07591,4.39752,2.03274,3.80988,1.37134,2.7426,1.57717,2.48468,2.19896,2.77066
TTHERM_01482649,0.570049,0.803954,0.530326,0.726819,0.573697,0.749816,0.607861,0.614432,0.386685,0.55592,0.47618,0.458995,0.454543,0.494729,0.642874,0.610164,0.751132,0.674066
TTHERM_01483660,2.51932,3.81418,2.19753,3.66547,1.76419,3.13273,1.73655,3.1136,2.06387,3.43771,1.98474,3.78067,1.73258,2.90058,1.72939,2.17009,1.78294,2.62431
TTHERM_01485660,0.0184909,0.0129279,0.0034946,0.0036448,0.00740767,0.0177798,0.00805068,0.0,0.0,0.00320603,0.00422175,0.0169893,0.00351993,0.0211105,0.018634,0.0110991,0.0192788,0.013742
TTHERM_01489725,0.043985,0.134051,0.0628659,0.0867462,0.0,0.0532529,0.0736375,0.0207988,0.0472055,0.170837,0.0249614,0.0,0.0422099,0.0210681,0.0561718,0.0446561,0.0192645,0.0409697
TTHERM_01491730,0.325842,1.56071,0.116893,0.636795,0.123836,0.69832,0.476979,0.941179,0.380956,1.00283,0.378169,1.1931,0.412108,0.695354,0.432332,0.394049,0.512974,0.475052
TTHERM_01494339,0.0,0.0,0.0537982,0.042471,0.0379547,0.0827706,0.0168525,0.0574154,0.010799,0.0588631,0.0176384,0.00920897,0.0287557,0.0191519,0.0254207,0.0302935,0.029106,0.0521497
TTHERM_01494740,1.36611,2.35653,1.73069,2.70047,1.4466,3.24386,1.70902,3.78715,1.59068,3.45655,1.50296,3.30626,0.933844,2.2897,0.625642,2.05943,0.943496,2.38212
TTHERM_01495760,0.0468402,0.0157504,0.0119065,0.00887695,0.0234463,0.00721192,0.015687,0.0118549,0.0116421,0.0046875,0.00617331,0.00496834,0.0133305,0.00344411,0.00453203,0.00539833,0.0109472,0.00836565
TTHERM_01495770,0.0136474,0.0298294,0.00644231,0.0134492,0.0068312,0.0109262,0.00557039,0.0160362,0.00551217,0.0118368,0.0136403,0.0156826,0.0145996,0.00973049,0.00858236,0.00681521,0.00740407,0.0174274
TTHERM_01495774,0.0754812,0.0376392,0.0307306,0.021264,0.0108183,0.0433453,0.011739,0.0406642,0.0115969,0.0280517,0.0245831,0.0,0.0206021,0.0617262,0.0683123,0.0434038,0.103419,0.0601809
TTHERM_01495776,0.045733,0.0997655,0.0216832,0.0338163,0.01147,0.0459583,0.0373379,0.0215609,0.0122943,0.0494678,0.0260435,0.04193,0.0,0.0109103,0.0289788,0.0230242,0.0099694,0.0106329
TTHERM_01496780,0.00758453,0.0033154,0.00537091,0.00186861,0.00189829,0.00455452,0.0,0.00356504,0.0102109,0.0049335,0.00649724,0.00348604,0.00901602,0.0018027,0.0,0.00947035,0.00823032,0.00528299
TTHERM_01496782,0.0465541,0.148828,0.0294843,0.0459063,0.0311633,0.0624841,0.0,0.0439525,0.0166752,0.053661,0.0176514,0.0568466,0.0,0.0593247,0.0197271,0.0,0.0271123,0.0433202
TTHERM_01498868,2.25828,3.09298,2.84847,4.09617,2.80355,5.0315,3.13606,6.24696,3.12529,5.57074,2.22134,4.88954,1.5226,3.53557,1.49243,3.4898,1.81717,3.74802
TTHERM_01498873,4.12772,14.4403,3.35374,10.1437,1.60072,9.25804,1.3739,9.22456,1.69064,6.10631,1.18013,4.21129,0.929072,3.66439,2.64907,1.72938,4.44921,2.57279
TTHERM_01498890,0.356163,0.358341,0.322511,0.412143,0.162987,0.279667,0.143277,0.167719,0.158287,0.328586,0.132422,0.198969,0.16244,0.132803,0.342442,0.326425,0.336989,0.302268
TTHERM_01499890,0.0902222,0.047174,0.0171619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205073,0.0330279,0.0,0.0690436,0.022984,0.0,0.0473448,0.0
TTHERM_01499920,0.0117681,0.0924127,0.0111608,0.0,0.0,0.00946225,0.0,0.0110974,0.0,0.0101825,0.0134018,0.0215771,0.0,0.0449255,0.0298355,0.0118526,0.020526,0.0
TTHERM_01499930,0.305884,0.266502,0.0181915,0.0377034,0.0,0.0925013,0.0,0.0722712,0.123179,0.0660452,0.0434399,0.0699642,0.0183282,0.0182951,0.0,0.0581111,0.0334554,0.0533965
TTHERM_01499940,0.618076,1.28371,1.0184,1.38884,0.761249,2.05962,0.896822,2.0846,0.919545,1.74354,0.970249,2.50435,0.728511,1.51843,0.61543,1.36779,0.967689,0.962898
TTHERM_01499950,0.0683078,0.118946,0.0216976,0.044906,0.0228948,0.05514,0.0247879,0.0646152,0.048866,0.117897,0.0516786,0.104071,0.0437072,0.0218175,0.0290891,0.023129,0.0199519,0.0848516
TTHERM_01499960,0.658304,1.37816,0.41232,0.519261,0.31712,0.847411,0.515975,0.633477,0.523679,1.05912,0.554511,0.953175,0.704924,1.38297,0.902239,0.690361,0.93066,1.17575
TTHERM_01500960,0.133627,0.126545,0.126775,0.0893648,0.20571,0.129844,0.184116,0.11967,0.210073,0.0937752,0.209153,0.123198,0.23364,0.147548,0.13599,0.101022,0.155679,0.11013
TTHERM_01500990,0.0,0.00876041,0.00474017,0.0148238,0.0100449,0.00401938,0.0163708,0.0235878,0.0161901,0.00434481,0.0114417,0.00460457,0.00954936,0.0,0.0,0.0150627,0.00871691,0.0
TTHERM_01500992,0.0796056,0.0327517,0.0726084,0.0174881,0.0417876,0.0173664,0.0364841,0.025951,0.0385539,0.00684017,0.0270246,0.0220247,0.0283304,0.020621,0.0372063,0.00787887,0.0293716,0.0238061
TTHERM_01502006,1.92038,2.50597,1.48372,2.10176,1.03952,1.81068,0.809401,1.58754,0.816015,1.64841,0.87992,1.63541,0.971053,1.43736,1.02902,1.14569,1.22019,1.28226
TTHERM_01502008,2.82616,2.95184,2.28182,3.1367,1.30179,2.24401,1.45427,2.23113,1.28609,2.08955,1.39765,1.80526,1.65631,2.16626,1.84305,1.75633,2.20672,2.06699
TTHERM_01502010,0.245019,0.569888,0.155045,0.375805,0.136623,0.350515,0.0296366,0.269719,0.102423,0.176594,0.0154925,0.187091,0.117155,0.182009,0.0518407,0.151042,0.213864,0.2406
TTHERM_01502011,2.62307,2.01323,2.9399,2.78624,3.13574,2.66042,2.90068,2.64059,2.93604,2.4543,3.51775,2.16911,3.46399,2.58161,3.26202,3.71094,2.99846,3.19469
TTHERM_01502012,2.14701,1.84695,1.94103,1.94128,1.06248,1.82722,1.05573,1.61274,1.01195,1.43017,1.02795,1.57048,1.11419,1.42513,1.32736,1.4229,1.63718,1.62789
TTHERM_01504070,1.52562,3.83841,2.34281,4.64542,2.214,5.1447,2.77629,5.97573,2.22395,5.71219,1.99491,5.4011,1.35973,2.92165,1.45065,3.20745,2.06951,2.90803
TTHERM_01507160,0.823892,1.54219,0.50579,1.35316,0.37547,0.963251,0.293012,0.88222,0.441134,1.04079,0.380839,1.31626,0.459758,0.966243,0.652587,0.600425,0.567127,0.713143
TTHERM_01512210,0.135886,0.449222,0.129721,0.214479,0.0547072,0.0659274,0.059165,0.154401,0.0291471,0.140515,0.0,0.248182,0.0261273,0.0782314,0.0347879,0.138446,0.143098,0.101359
TTHERM_01512220,0.133566,0.162701,0.0267767,0.0398909,0.0324315,0.0356801,0.0528663,0.0380751,0.0348611,0.0456108,0.0369599,0.0334658,0.030824,0.0539172,0.0203994,0.0445532,0.021103,0.0451217
TTHERM_01512230,2.22289,2.32629,6.50431,6.30965,2.52831,7.4307,3.93529,6.58333,4.69837,8.29316,6.57405,7.73802,4.7615,7.14136,7.74326,7.41072,13.8282,7.36228
TTHERM_01513250,18.3827,29.3915,14.5789,24.8784,16.4584,21.7883,10.8686,18.0928,7.46889,13.5621,6.90431,15.573,8.51312,11.2977,11.2119,9.81762,14.9032,11.9309
TTHERM_01513260,111.834,42.3879,44.2642,29.3519,30.682,23.5617,23.4644,20.9223,24.0295,20.6585,27.0706,18.8513,32.7524,25.1127,36.4208,30.352,32.2676,29.5016
TTHERM_01513280,4.9492,5.39187,12.0492,8.79553,9.29199,7.4003,5.62244,7.34774,5.60317,6.86585,6.47842,7.16437,6.19672,7.657,6.64073,7.7829,6.58149,8.40687
TTHERM_01514310,2.68503,2.54298,1.86109,2.33292,2.028,2.28415,1.89571,2.04436,1.77857,1.85748,2.06727,2.21314,2.12122,2.24198,2.45027,2.31922,2.50973,2.54238
TTHERM_01514320,1.35146,18.5255,0.517206,7.30505,1.51055,11.0195,2.58102,11.4031,2.53661,11.0575,2.09255,12.0307,1.6991,7.98812,2.10403,4.97936,2.23325,6.13028
TTHERM_01514330,0.0755267,0.383791,0.071471,0.29102,0.00688129,0.19282,0.037369,0.206872,0.0221663,0.184384,0.101799,0.25212,0.0392697,0.17005,0.0693632,0.137741,0.0955886,0.165912
TTHERM_01514340,0.184491,0.503454,0.0654931,0.27279,0.0308221,0.222123,0.0502056,0.130314,0.0909832,0.193077,0.0701196,0.239875,0.0586437,0.175796,0.145701,0.154318,0.227502,0.178629
TTHERM_01515340,0.34774,0.714344,0.475227,0.863253,0.432371,1.27084,0.700956,1.50954,0.74155,1.59002,0.771255,1.3066,0.490977,0.883173,0.438976,0.742556,0.560213,0.897683
TTHERM_01515755,1.81992,1.95572,0.968836,1.43654,0.669767,1.12382,0.564896,0.950553,0.527846,0.899067,0.559398,0.822229,0.637071,1.02264,0.978703,1.19821,1.35482,1.11663
TTHERM_01517340,0.0946752,0.0668002,0.0031362,0.00327369,0.0,0.00132975,0.0,0.0,0.00178898,0.00144062,0.00189728,0.00305389,0.00157939,0.0,0.00835588,0.00331768,0.00144176,0.00154254
TTHERM_01517895,1.41234,1.26273,1.09586,1.28198,0.744481,1.00282,0.562162,0.907208,0.430948,0.834395,0.603099,0.744269,0.438938,0.930775,0.844565,0.769413,1.09552,1.17681
TTHERM_01519121,0.135381,0.370326,0.128546,0.25802,0.0904966,0.159465,0.0785964,0.127773,0.038836,0.164103,0.0308603,0.115925,0.0344485,0.103254,0.09174,0.108832,0.157221,0.11747
TTHERM_01520330,0.25994,0.309479,0.244426,0.334724,0.293366,0.36969,0.167693,0.329381,0.209389,0.30757,0.177767,0.293055,0.202099,0.220947,0.169368,0.229014,0.240059,0.276741
TTHERM_01520334,0.00163569,0.00147066,0.00154153,0.0,0.00164004,0.0,0.00175041,0.0,0.00362438,0.00139297,0.0,0.00344371,0.00191703,0.00617993,0.0,0.00196985,0.00150365,0.00169104
TTHERM_01520539,1.05557,3.07969,0.552614,2.40067,0.826344,2.46168,0.735789,2.31206,0.677303,1.85985,0.696481,2.29352,0.653893,1.40372,0.925451,0.865488,1.12114,1.03302
TTHERM_01523408,0.0,0.299968,0.254599,0.338831,0.0,0.425458,0.0,0.330849,0.0,0.738337,0.0,0.427579,0.0,0.166244,0.0,0.0,0.0,0.0
TTHERM_01525430,0.0832823,0.109105,0.118219,0.102615,0.0834683,0.0891006,0.0604359,0.143763,0.0522792,0.150299,0.0316603,0.095564,0.0463109,0.0595006,0.035058,0.0487329,0.0724679,0.0258008
TTHERM_01525432,1.90628,1.96196,1.61712,1.92839,1.20715,1.76154,1.07169,1.65091,1.17258,1.5796,1.13307,1.58191,1.18802,1.51377,1.60432,1.56737,1.87755,1.70625
TTHERM_01525433,0.181124,0.724321,0.0,0.679233,0.0365155,0.352501,0.0394169,0.240677,0.0388087,0.373914,0.0818727,0.726079,0.0349332,0.278745,0.231874,0.147991,0.127759,0.338579
TTHERM_01526450,0.00574547,0.00772867,0.00312848,0.0,0.00110593,0.00088433,0.00240513,0.00311521,0.0047605,0.00287525,0.00126226,0.00318023,0.00315096,0.00229132,0.0029633,0.00110293,0.00671159,0.00102601
TTHERM_01528490,3.28044,7.2237,2.77898,6.17462,1.56452,4.79914,1.46083,3.95191,1.44246,4.34941,1.45018,4.95572,1.14065,3.30126,1.44535,2.60689,1.95905,2.3994
TTHERM_01528500,19.0641,51.4371,6.91356,23.7026,5.13913,23.8161,8.5728,27.4209,8.43213,27.6021,9.9191,34.5157,13.7141,25.6339,16.9125,18.6065,15.6328,21.6582
TTHERM_01528510,695.798,526.206,667.314,537.97,683.764,514.686,701.202,532.738,698.396,543.512,743.588,487.117,743.32,617.963,710.589,693.065,676.019,679.934
TTHERM_01528520,0.00787547,0.0206308,0.0223679,0.0155265,0.0157893,0.0189653,0.0,0.00741751,0.0084736,0.0341032,0.0089792,0.0361382,0.0,0.0150097,0.0199058,0.0158124,0.0,0.0146409
TTHERM_01528530,0.161333,0.196713,0.244552,0.242673,0.246537,0.270272,0.242607,0.265434,0.374941,0.370038,0.4655,0.392204,0.325055,0.306793,0.21099,0.273595,0.239594,0.262219
TTHERM_01531559,5.87596,5.92493,5.56967,6.4749,4.11226,5.37066,3.40412,4.27821,3.30333,4.09498,3.48504,3.90731,3.59725,4.55347,4.65665,4.87846,5.42041,5.09858
TTHERM_01532560,0.00356117,0.0108971,0.00168112,0.0105284,0.00178257,0.00428678,0.00197054,0.0,0.00392158,0.0123546,0.0,0.0033495,0.0,0.00677314,0.00223962,0.00711606,0.00312848,0.0
TTHERM_01532562,4.86182,6.43672,3.75624,6.28984,2.55456,5.14202,2.52646,4.14897,2.63422,3.92501,2.29204,4.35486,2.37635,3.39698,3.47924,3.4099,4.22327,3.64708
