,TTHERM_ID,leiden_label_full
3280,TTHERM_00525070,206
506,TTHERM_00525060,206
680,TTHERM_00523050,206
3550,TTHERM_00522970,206
1959,TTHERM_00522920,206
2917,TTHERM_00522880,206
1089,TTHERM_00522860,206
2089,TTHERM_00522840,206
3307,TTHERM_00522810,206
533,TTHERM_00522790,206
3364,TTHERM_00522780,206
2376,TTHERM_00522760,206
3465,TTHERM_00522580,206
2181,TTHERM_00522540,206
29,TTHERM_00522520,206
3242,TTHERM_00522460,206
3544,TTHERM_00522410,206
3064,TTHERM_00522390,206
1725,TTHERM_00522350,206
40,TTHERM_00522270,206
1270,TTHERM_00522200,206
1198,TTHERM_00522160,206
3539,TTHERM_00522130,206
3218,TTHERM_00522100,206
2733,TTHERM_00522030,206
895,TTHERM_00521990,206
3286,TTHERM_00521960,206
3300,TTHERM_00520951,206
1146,TTHERM_00520900,206
2691,TTHERM_00518720,206
964,TTHERM_00518690,206
3135,TTHERM_00518530,206
2259,TTHERM_00518490,206
1883,TTHERM_00516370,206
3536,TTHERM_00516360,206
3475,TTHERM_00516340,206
837,TTHERM_00516320,206
2183,TTHERM_00516300,206
2100,TTHERM_00515240,206
3378,TTHERM_00509080,206
2978,TTHERM_00508970,206
3402,TTHERM_00506920,206
336,TTHERM_00503890,206
477,TTHERM_00503820,206
1933,TTHERM_00503770,206
2841,TTHERM_00502680,206
1125,TTHERM_00502619,206
436,TTHERM_00502580,206
3052,TTHERM_00502439,206
3531,TTHERM_00502370,206
3463,TTHERM_00502359,206
775,TTHERM_00502330,206
636,TTHERM_00502250,206
1422,TTHERM_00502240,206
3110,TTHERM_00502190,206
2348,TTHERM_00502110,206
1358,TTHERM_00502100,206
1140,TTHERM_00501010,206
315,TTHERM_00500970,206
3169,TTHERM_00500950,206
3527,TTHERM_00500920,206
401,TTHERM_00500910,206
1134,TTHERM_00500880,206
2624,TTHERM_00500860,206
2951,TTHERM_00500830,206
2612,TTHERM_00500820,206
1809,TTHERM_00500750,206
673,TTHERM_00500730,206
3381,TTHERM_00499580,206
2351,TTHERM_00499540,206
3290,TTHERM_00499460,206
2514,TTHERM_00499430,206
2695,TTHERM_00499410,206
705,TTHERM_00499350,206
3040,TTHERM_00499290,206
1293,TTHERM_00498050,206
1079,TTHERM_00497920,206
3521,TTHERM_00497807,206
1065,TTHERM_00497720,206
1945,TTHERM_00497660,206
157,TTHERM_00497570,206
1502,TTHERM_00497560,206
633,TTHERM_00497440,206
73,TTHERM_00497390,206
2677,TTHERM_00497310,206
2806,TTHERM_00497260,206
3201,TTHERM_00497200,206
2280,TTHERM_00497180,206
592,TTHERM_00497140,206
1562,TTHERM_00497120,206
241,TTHERM_00497060,206
72,TTHERM_00497000,206
3514,TTHERM_00494740,206
2831,TTHERM_00494620,206
3485,TTHERM_00494560,206
2485,TTHERM_00494390,206
3268,TTHERM_00494370,206
3048,TTHERM_00494250,206
1111,TTHERM_00494190,206
3513,TTHERM_00494180,206
917,TTHERM_00494080,206
1116,TTHERM_00494070,206
3509,TTHERM_00492962,206
3415,TTHERM_00492960,206
1178,TTHERM_00492940,206
2614,TTHERM_00492840,206
2747,TTHERM_00492820,206
2797,TTHERM_00492810,206
2501,TTHERM_00492789,206
1491,TTHERM_00492730,206
1856,TTHERM_00492670,206
2489,TTHERM_00492610,206
816,TTHERM_00492490,206
3137,TTHERM_00492380,206
2897,TTHERM_00491290,206
2916,TTHERM_00491190,206
2217,TTHERM_00491050,206
2236,TTHERM_00490950,206
3506,TTHERM_00490940,206
3503,TTHERM_00490920,206
3351,TTHERM_00490810,206
2141,TTHERM_00490750,206
1266,TTHERM_00490680,206
236,TTHERM_00489470,206
766,TTHERM_00489420,206
3397,TTHERM_00488360,206
2730,TTHERM_00487150,206
1739,TTHERM_00487130,206
3227,TTHERM_00486980,206
2136,TTHERM_00486950,206
2990,TTHERM_00486890,206
2525,TTHERM_00486800,206
2140,TTHERM_00486740,206
1097,TTHERM_00486730,206
3167,TTHERM_00486680,206
2094,TTHERM_00486630,206
3373,TTHERM_00486480,206
3497,TTHERM_00486470,206
2837,TTHERM_00486430,206
2883,TTHERM_00486420,206
934,TTHERM_00486410,206
2907,TTHERM_00486340,206
2511,TTHERM_00486110,206
33,TTHERM_00486090,206
1944,TTHERM_00486060,206
3480,TTHERM_00485970,206
2924,TTHERM_00485900,206
1878,TTHERM_00485870,206
3430,TTHERM_00485820,206
1624,TTHERM_00485790,206
2937,TTHERM_00485780,206
669,TTHERM_00485740,206
3034,TTHERM_00484731,206
102,TTHERM_00483500,206
3494,TTHERM_00483410,206
2462,TTHERM_00481330,206
463,TTHERM_00481300,206
798,TTHERM_00481260,206
2788,TTHERM_00481250,206
1790,TTHERM_00481220,206
3090,TTHERM_00481210,206
1155,TTHERM_00477020,206
765,TTHERM_00476920,206
302,TTHERM_00476890,206
3355,TTHERM_00476750,206
1495,TTHERM_00476740,206
632,TTHERM_00476720,206
3489,TTHERM_00476610,206
262,TTHERM_00476490,206
2873,TTHERM_00475329,206
2504,TTHERM_00475319,206
2987,TTHERM_00475300,206
3484,TTHERM_00475270,206
691,TTHERM_00475240,206
938,TTHERM_00475190,206
1122,TTHERM_00475140,206
613,TTHERM_00475120,206
879,TTHERM_00475070,206
672,TTHERM_00475020,206
173,TTHERM_00474830,206
2698,TTHERM_00474750,206
1339,TTHERM_00474630,206
3061,TTHERM_00474610,206
2268,TTHERM_00474500,206
2857,TTHERM_00474420,206
1306,TTHERM_00473300,206
2006,TTHERM_00473280,206
180,TTHERM_00473220,206
751,TTHERM_00473180,206
3470,TTHERM_00473120,206
1355,TTHERM_00471990,206
3487,TTHERM_00471980,206
1627,TTHERM_00471930,206
3269,TTHERM_00471740,206
2121,TTHERM_00471630,206
1536,TTHERM_00471620,206
2589,TTHERM_00471430,206
1015,TTHERM_00471420,206
2099,TTHERM_00471400,206
1748,TTHERM_00471350,206
147,TTHERM_00471340,206
3319,TTHERM_00471300,206
1256,TTHERM_00471280,206
1041,TTHERM_00471270,206
3289,TTHERM_00471260,206
3063,TTHERM_00471210,206
735,TTHERM_00471140,206
1319,TTHERM_00471020,206
3404,TTHERM_00470990,206
1300,TTHERM_00470980,206
3479,TTHERM_00470970,206
13,TTHERM_00470900,206
48,TTHERM_00470890,206
1440,TTHERM_00470670,206
2221,TTHERM_00470640,206
2543,TTHERM_00470550,206
3424,TTHERM_00470530,206
2374,TTHERM_00470510,206
1288,TTHERM_00470470,206
1034,TTHERM_00469380,206
1511,TTHERM_00469310,206
3474,TTHERM_00469240,206
3349,TTHERM_00469060,206
933,TTHERM_00469030,206
3472,TTHERM_00468020,206
1063,TTHERM_00468010,206
2429,TTHERM_00467780,206
2828,TTHERM_00467760,206
780,TTHERM_00467690,206
2111,TTHERM_00467580,206
1201,TTHERM_00467560,206
831,TTHERM_00467500,206
1529,TTHERM_00467420,206
2032,TTHERM_00467280,206
3145,TTHERM_00467270,206
3468,TTHERM_00465060,206
2227,TTHERM_00464970,206
1697,TTHERM_00464960,206
1662,TTHERM_00464930,206
2373,TTHERM_00464920,206
176,TTHERM_00463900,206
2513,TTHERM_00463870,206
598,TTHERM_00463860,206
2011,TTHERM_00463840,206
2908,TTHERM_00463790,206
1251,TTHERM_00463470,206
2532,TTHERM_00463450,206
130,TTHERM_00463290,206
2042,TTHERM_00463240,206
1691,TTHERM_00463080,206
3166,TTHERM_00463070,206
1724,TTHERM_00463010,206
2611,TTHERM_00463000,206
391,TTHERM_00462989,206
3462,TTHERM_00462900,206
857,TTHERM_00462870,206
1144,TTHERM_00462860,206
1710,TTHERM_00462830,206
1799,TTHERM_00460680,206
3384,TTHERM_00460620,206
247,TTHERM_00459440,206
1559,TTHERM_00459420,206
2265,TTHERM_00459410,206
3199,TTHERM_00459400,206
529,TTHERM_00459310,206
2952,TTHERM_00459260,206
2473,TTHERM_00459250,206
2881,TTHERM_00457130,206
3254,TTHERM_00457100,206
3089,TTHERM_00457020,206
3413,TTHERM_00456960,206
3441,TTHERM_00456953,206
2317,TTHERM_00456880,206
2938,TTHERM_00456840,206
3459,TTHERM_00456800,206
1494,TTHERM_00456790,206
3457,TTHERM_00456780,206
1421,TTHERM_00455630,206
3454,TTHERM_00455560,206
3128,TTHERM_00455540,206
1803,TTHERM_00455500,206
3118,TTHERM_00455490,206
1596,TTHERM_00455280,206
1393,TTHERM_00455270,206
3451,TTHERM_00455250,206
3043,TTHERM_00455230,206
2279,TTHERM_00455200,206
3450,TTHERM_00455180,206
2369,TTHERM_00455090,206
2388,TTHERM_00454070,206
368,TTHERM_00452020,206
2934,TTHERM_00450990,206
2146,TTHERM_00450980,206
2299,TTHERM_00449540,206
3333,TTHERM_00449520,206
2468,TTHERM_00449040,206
3275,TTHERM_00449010,206
3075,TTHERM_00449000,206
2017,TTHERM_00448790,206
2735,TTHERM_00448700,206
3058,TTHERM_00448660,206
3057,TTHERM_00448630,206
621,TTHERM_00448610,206
1406,TTHERM_00446569,206
3446,TTHERM_00446510,206
1448,TTHERM_00446340,206
1206,TTHERM_00446330,206
1652,TTHERM_00446270,206
988,TTHERM_00446120,206
279,TTHERM_00445980,206
3367,TTHERM_00445950,206
1851,TTHERM_00444820,206
1580,TTHERM_00444800,206
3442,TTHERM_00444690,206
1611,TTHERM_00444620,206
2554,TTHERM_00444590,206
1265,TTHERM_00444540,206
1720,TTHERM_00444410,206
1766,TTHERM_00444330,206
3439,TTHERM_00444312,206
1998,TTHERM_00444310,206
2894,TTHERM_00444260,206
1982,TTHERM_00444250,206
2080,TTHERM_00444200,206
643,TTHERM_00444180,206
1966,TTHERM_00444130,206
2785,TTHERM_00443100,206
2135,TTHERM_00443010,206
3092,TTHERM_00442960,206
3434,TTHERM_00442950,206
3432,TTHERM_00442830,206
20,TTHERM_00442800,206
1849,TTHERM_00442760,206
1845,TTHERM_00442740,206
3376,TTHERM_00442630,206
2350,TTHERM_00442610,206
1695,TTHERM_00442560,206
334,TTHERM_00442550,206
3416,TTHERM_00442490,206
916,TTHERM_00442460,206
1719,TTHERM_00442430,206
1687,TTHERM_00442230,206
2641,TTHERM_00442200,206
3188,TTHERM_00441960,206
3426,TTHERM_00441840,206
2822,TTHERM_00441750,206
3425,TTHERM_00440530,206
3379,TTHERM_00440470,206
3211,TTHERM_00440460,206
2896,TTHERM_00439100,206
3214,TTHERM_00439080,206
3420,TTHERM_00439070,206
394,TTHERM_00439040,206
2576,TTHERM_00439020,206
2245,TTHERM_00438890,206
473,TTHERM_00438850,206
1345,TTHERM_00437780,206
2150,TTHERM_00437680,206
2536,TTHERM_00437670,206
183,TTHERM_00437620,206
3417,TTHERM_00437600,206
1751,TTHERM_00437570,206
1709,TTHERM_00437560,206
2665,TTHERM_00437550,206
730,TTHERM_00437540,206
3390,TTHERM_00437450,206
3391,TTHERM_00437410,206
586,TTHERM_00437400,206
2196,TTHERM_00436250,206
64,TTHERM_00433910,206
2510,TTHERM_00433880,206
3408,TTHERM_00433830,206
365,TTHERM_00433730,206
2958,TTHERM_00433700,206
2870,TTHERM_00433490,206
2660,TTHERM_00433470,206
1227,TTHERM_00433390,206
385,TTHERM_00431350,206
2547,TTHERM_00431340,206
3403,TTHERM_00431310,206
3155,TTHERM_00431190,206
1785,TTHERM_00430070,206
2729,TTHERM_00430060,206
2971,TTHERM_00430020,206
2528,TTHERM_00430000,206
1029,TTHERM_00429890,206
2584,TTHERM_00427540,206
197,TTHERM_00427490,206
876,TTHERM_00427480,206
216,TTHERM_00427430,206
2191,TTHERM_00427410,206
3400,TTHERM_00426360,206
1434,TTHERM_00426310,206
485,TTHERM_00426250,206
1357,TTHERM_00426220,206
1218,TTHERM_00426130,206
2826,TTHERM_00426080,206
2004,TTHERM_00425950,206
3336,TTHERM_00425900,206
3292,TTHERM_00425860,206
144,TTHERM_00424720,206
321,TTHERM_00424710,206
78,TTHERM_00424640,206
2298,TTHERM_00424620,206
305,TTHERM_00424610,206
2655,TTHERM_00424580,206
2651,TTHERM_00424560,206
1005,TTHERM_00423260,206
1004,TTHERM_00422240,206
2699,TTHERM_00421150,206
2118,TTHERM_00421090,206
425,TTHERM_00421000,206
3392,TTHERM_00420930,206
3143,TTHERM_00420920,206
1398,TTHERM_00420910,206
3388,TTHERM_00420860,206
437,TTHERM_00420810,206
1344,TTHERM_00420800,206
1308,TTHERM_00420780,206
2168,TTHERM_00420730,206
1331,TTHERM_00420700,206
2900,TTHERM_00420650,206
2540,TTHERM_00420440,206
1272,TTHERM_00420110,206
2767,TTHERM_00420060,206
3382,TTHERM_00420000,206
623,TTHERM_00419960,206
2636,TTHERM_00419930,206
1285,TTHERM_00419910,206
2276,TTHERM_00419850,206
1161,TTHERM_00419820,206
3380,TTHERM_00419800,206
3229,TTHERM_00419720,206
3191,TTHERM_00418600,206
3288,TTHERM_00418580,206
2630,TTHERM_00418570,206
2942,TTHERM_00418550,206
314,TTHERM_00418260,206
1121,TTHERM_00418140,206
3375,TTHERM_00418100,206
3374,TTHERM_00418090,206
1081,TTHERM_00417940,206
2303,TTHERM_00417930,206
168,TTHERM_00417880,206
3372,TTHERM_00415780,206
2386,TTHERM_00415660,206
2448,TTHERM_00412070,206
3368,TTHERM_00412030,206
209,TTHERM_00412020,206
1077,TTHERM_00412000,206
2124,TTHERM_00411940,206
3176,TTHERM_00411830,206
3366,TTHERM_00411750,206
1154,TTHERM_00411740,206
3339,TTHERM_00411680,206
3363,TTHERM_00411650,206
1773,TTHERM_00411610,206
3360,TTHERM_00411600,206
1943,TTHERM_00411590,206
3359,TTHERM_00411560,206
2040,TTHERM_00411360,206
97,TTHERM_00411320,206
2046,TTHERM_00410220,206
62,TTHERM_00410190,206
3033,TTHERM_00410150,206
17,TTHERM_00408880,206
2420,TTHERM_00408790,206
1378,TTHERM_00408720,206
3221,TTHERM_00406670,206
2941,TTHERM_00406600,206
2680,TTHERM_00406590,206
1040,TTHERM_00405520,206
193,TTHERM_00404330,206
2306,TTHERM_00404310,206
1222,TTHERM_00404280,206
1003,TTHERM_00402180,206
3343,TTHERM_00402070,206
3342,TTHERM_00400750,206
228,TTHERM_00399660,206
2912,TTHERM_00399530,206
2527,TTHERM_00399460,206
3341,TTHERM_00399400,206
199,TTHERM_00399210,206
1843,TTHERM_00398050,206
1703,TTHERM_00396960,206
2757,TTHERM_00395880,206
563,TTHERM_00395860,206
1768,TTHERM_00395850,206
339,TTHERM_00395770,206
1129,TTHERM_00394670,206
3340,TTHERM_00394620,206
2766,TTHERM_00394560,206
2811,TTHERM_00394500,206
2308,TTHERM_00394480,206
1625,TTHERM_00394410,206
1045,TTHERM_00393390,206
750,TTHERM_00393330,206
3338,TTHERM_00393030,206
2345,TTHERM_00392840,206
2613,TTHERM_00392770,206
962,TTHERM_00392720,206
2867,TTHERM_00392660,206
792,TTHERM_00391520,206
3181,TTHERM_00391500,206
987,TTHERM_00391440,206
952,TTHERM_00391430,206
656,TTHERM_00391420,206
3331,TTHERM_00391300,206
3329,TTHERM_00390210,206
927,TTHERM_00390170,206
3326,TTHERM_00389940,206
2726,TTHERM_00389930,206
1377,TTHERM_00389810,206
2166,TTHERM_00389750,206
1600,TTHERM_00389730,206
3088,TTHERM_00389690,206
1373,TTHERM_00389650,206
1651,TTHERM_00388530,206
3154,TTHERM_00388410,206
3322,TTHERM_00388400,206
915,TTHERM_00388360,206
3321,TTHERM_00388350,206
579,TTHERM_00388290,206
687,TTHERM_00388270,206
163,TTHERM_00388180,206
3320,TTHERM_00387060,206
2248,TTHERM_00387030,206
3038,TTHERM_00386990,206
790,TTHERM_00384870,206
2866,TTHERM_00384830,206
379,TTHERM_00384820,206
3316,TTHERM_00384790,206
1037,TTHERM_00383610,206
652,TTHERM_00383490,206
2573,TTHERM_00382230,206
2402,TTHERM_00382120,206
2226,TTHERM_00378990,206
2830,TTHERM_00378910,206
1343,TTHERM_00378850,206
1732,TTHERM_00378840,206
2718,TTHERM_00378750,206
439,TTHERM_00378600,206
3306,TTHERM_00378580,206
3125,TTHERM_00378560,206
2074,TTHERM_00378500,206
293,TTHERM_00378490,206
428,TTHERM_00377370,206
2542,TTHERM_00377250,206
1348,TTHERM_00375130,206
3303,TTHERM_00375110,206
3302,TTHERM_00375100,206
1679,TTHERM_00375090,206
3298,TTHERM_00375030,206
505,TTHERM_00375010,206
1342,TTHERM_00374980,206
2368,TTHERM_00374950,206
156,TTHERM_00374930,206
1353,TTHERM_00374900,206
926,TTHERM_00373810,206
1819,TTHERM_00373780,206
610,TTHERM_00373770,206
1831,TTHERM_00373710,206
462,TTHERM_00372420,206
721,TTHERM_00372410,206
2580,TTHERM_00372350,206
255,TTHERM_00372320,206
313,TTHERM_00371300,206
3232,TTHERM_00370990,206
2416,TTHERM_00370950,206
1413,TTHERM_00370880,206
782,TTHERM_00369630,206
3283,TTHERM_00369590,206
971,TTHERM_00365460,206
2761,TTHERM_00365420,206
2879,TTHERM_00365390,206
383,TTHERM_00365320,206
61,TTHERM_00363110,206
476,TTHERM_00363090,206
2194,TTHERM_00361940,206
1501,TTHERM_00361930,206
3276,TTHERM_00361760,206
2887,TTHERM_00361710,206
2000,TTHERM_00361630,206
3274,TTHERM_00361450,206
484,TTHERM_00361380,206
3273,TTHERM_00359180,206
3272,TTHERM_00357080,206
1304,TTHERM_00357062,206
814,TTHERM_00357060,206
618,TTHERM_00355830,206
2258,TTHERM_00355800,206
2834,TTHERM_00355790,206
2741,TTHERM_00355780,206
3265,TTHERM_00355760,206
966,TTHERM_00355750,206
3263,TTHERM_00355730,206
823,TTHERM_00355570,206
2421,TTHERM_00355500,206
3060,TTHERM_00355410,206
1231,TTHERM_00355370,206
3261,TTHERM_00355340,206
1640,TTHERM_00355190,206
2676,TTHERM_00355180,206
3158,TTHERM_00355170,206
94,TTHERM_00355140,206
1147,TTHERM_00355070,206
2214,TTHERM_00354990,206
631,TTHERM_00354980,206
3256,TTHERM_00354750,206
1196,TTHERM_00354710,206
3253,TTHERM_00354650,206
3251,TTHERM_00353560,206
1911,TTHERM_00353510,206
2765,TTHERM_00353500,206
3249,TTHERM_00353480,206
3248,TTHERM_00353370,206
849,TTHERM_00353340,206
410,TTHERM_00353330,206
3022,TTHERM_00353300,206
3238,TTHERM_00351169,206
3241,TTHERM_00351160,206
3239,TTHERM_00349120,206
3237,TTHERM_00349070,206
914,TTHERM_00348990,206
3213,TTHERM_00348910,206
1292,TTHERM_00348860,206
1813,TTHERM_00348810,206
3236,TTHERM_00348640,206
3139,TTHERM_00348600,206
2712,TTHERM_00348530,206
3235,TTHERM_00348440,206
3231,TTHERM_00348400,206
2384,TTHERM_00348370,206
1634,TTHERM_00348290,206
1565,TTHERM_00348280,206
1287,TTHERM_00348240,206
1972,TTHERM_00348230,206
187,TTHERM_00348190,206
22,TTHERM_00348070,206
3226,TTHERM_00348040,206
2070,TTHERM_00347980,206
642,TTHERM_00347960,206
3224,TTHERM_00347930,206
1923,TTHERM_00347920,206
453,TTHERM_00346800,206
1299,TTHERM_00346480,206
3220,TTHERM_00346410,206
2471,TTHERM_00344391,206
541,TTHERM_00344310,206
1870,TTHERM_00344269,206
3073,TTHERM_00344140,206
2842,TTHERM_00344130,206
1764,TTHERM_00344020,206
2230,TTHERM_00343970,206
2021,TTHERM_00343870,206
889,TTHERM_00343670,206
729,TTHERM_00343620,206
3138,TTHERM_00343520,206
1561,TTHERM_00341250,206
3207,TTHERM_00340190,206
3205,TTHERM_00340040,206
2623,TTHERM_00339970,206
3202,TTHERM_00339850,206
1418,TTHERM_00339840,206
3069,TTHERM_00339780,206
575,TTHERM_00339639,206
86,TTHERM_00338290,206
552,TTHERM_00338260,206
2337,TTHERM_00338250,206
215,TTHERM_00338240,206
350,TTHERM_00338170,206
3198,TTHERM_00335880,206
3197,TTHERM_00335760,206
2559,TTHERM_00335640,206
3194,TTHERM_00335620,206
2551,TTHERM_00334570,206
3190,TTHERM_00334430,206
1930,TTHERM_00334390,206
2784,TTHERM_00334330,206
3184,TTHERM_00334310,206
3187,TTHERM_00334300,206
1423,TTHERM_00334290,206
802,TTHERM_00332160,206
2607,TTHERM_00329960,206
381,TTHERM_00329950,206
3066,TTHERM_00329920,206
3065,TTHERM_00329870,206
286,TTHERM_00329860,206
561,TTHERM_00329840,206
1956,TTHERM_00329760,206
980,TTHERM_00329730,206
2643,TTHERM_00329690,206
2090,TTHERM_00329680,206
3059,TTHERM_00328679,206
2856,TTHERM_00328650,206
679,TTHERM_00328610,206
1165,TTHERM_00328580,206
1203,TTHERM_00327380,206
1547,TTHERM_00327320,206
2948,TTHERM_00327300,206
2683,TTHERM_00327120,206
1217,TTHERM_00327080,206
1381,TTHERM_00327070,206
1101,TTHERM_00326930,206
3170,TTHERM_00326910,206
2256,TTHERM_00326909,206
2424,TTHERM_00326908,206
745,TTHERM_00326900,206
2688,TTHERM_00326820,206
1169,TTHERM_00326720,206
1282,TTHERM_00325650,206
301,TTHERM_00325620,206
3168,TTHERM_00325600,206
3165,TTHERM_00325570,206
3164,TTHERM_00324570,206
2846,TTHERM_00324430,206
2048,TTHERM_00323110,206
2943,TTHERM_00323020,206
2629,TTHERM_00322920,206
47,TTHERM_00322750,206
1528,TTHERM_00321570,206
192,TTHERM_00321550,206
2898,TTHERM_00320340,206
3153,TTHERM_00320260,206
2581,TTHERM_00320040,206
3150,TTHERM_00319990,206
2983,TTHERM_00319980,206
3149,TTHERM_00319970,206
3148,TTHERM_00318780,206
2591,TTHERM_00318750,206
2800,TTHERM_00318710,206
374,TTHERM_00317490,206
2855,TTHERM_00317480,206
949,TTHERM_00317450,206
2271,TTHERM_00317430,206
2956,TTHERM_00317420,206
2497,TTHERM_00317360,206
191,TTHERM_00317330,206
2679,TTHERM_00317200,206
503,TTHERM_00317100,206
2278,TTHERM_00317080,206
3142,TTHERM_00317040,206
2814,TTHERM_00316980,206
1932,TTHERM_00316970,206
2567,TTHERM_00316960,206
1994,TTHERM_00316930,206
2622,TTHERM_00316900,206
954,TTHERM_00316840,206
2864,TTHERM_00316830,206
1507,TTHERM_00316670,206
2701,TTHERM_00316580,206
1262,TTHERM_00316560,206
3136,TTHERM_00316490,206
3134,TTHERM_00316470,206
1862,TTHERM_00316430,206
2001,TTHERM_00316380,206
2310,TTHERM_00316280,206
1500,TTHERM_00316270,206
2030,TTHERM_00316240,206
3131,TTHERM_00316230,206
3121,TTHERM_00316200,206
3129,TTHERM_00316070,206
3127,TTHERM_00314970,206
261,TTHERM_00314920,206
801,TTHERM_00313830,206
1405,TTHERM_00313610,206
3124,TTHERM_00313470,206
1211,TTHERM_00313450,206
3120,TTHERM_00313410,206
3117,TTHERM_00313340,206
2309,TTHERM_00313270,206
1479,TTHERM_00313230,206
3114,TTHERM_00313080,206
2366,TTHERM_00313020,206
1910,TTHERM_00312960,206
1070,TTHERM_00312940,206
3111,TTHERM_00312900,206
3071,TTHERM_00312870,206
1802,TTHERM_00312800,206
606,TTHERM_00312750,206
1853,TTHERM_00312720,206
3107,TTHERM_00312670,206
3106,TTHERM_00312630,206
19,TTHERM_00312490,206
3105,TTHERM_00312360,206
409,TTHERM_00312340,206
2721,TTHERM_00312330,206
2910,TTHERM_00312190,206
3101,TTHERM_00311970,206
3100,TTHERM_00311960,206
937,TTHERM_00310920,206
3098,TTHERM_00310900,206
492,TTHERM_00310880,206
2110,TTHERM_00310810,206
3095,TTHERM_00310790,206
2311,TTHERM_00310720,206
2617,TTHERM_00310580,206
1334,TTHERM_00310250,206
2932,TTHERM_00310240,206
1579,TTHERM_00310230,206
3091,TTHERM_00310160,206
167,TTHERM_00310060,206
300,TTHERM_00309940,206
2320,TTHERM_00309920,206
720,TTHERM_00309870,206
1702,TTHERM_00307780,206
1599,TTHERM_00307770,206
123,TTHERM_00307650,206
1753,TTHERM_00307640,206
806,TTHERM_00305620,206
3086,TTHERM_00305600,206
1738,TTHERM_00305570,206
3084,TTHERM_00304370,206
1771,TTHERM_00304340,206
1387,TTHERM_00304260,206
3081,TTHERM_00304190,206
3079,TTHERM_00302100,206
3077,TTHERM_00302050,206
2746,TTHERM_00301900,206
1044,TTHERM_00301890,206
299,TTHERM_00301820,206
2372,TTHERM_00301810,206
2974,TTHERM_00301762,206
2871,TTHERM_00301740,206
3072,TTHERM_00300650,206
2128,TTHERM_00300640,206
2923,TTHERM_00300630,206
1490,TTHERM_00300620,206
754,TTHERM_00300540,206
1995,TTHERM_00300480,206
3068,TTHERM_00300410,206
576,TTHERM_00300390,206
950,TTHERM_00300340,206
2336,TTHERM_00300290,206
1686,TTHERM_00300270,206
1333,TTHERM_00300220,206
1258,TTHERM_00300200,206
870,TTHERM_00300050,206
3055,TTHERM_00299960,206
2325,TTHERM_00299910,206
3054,TTHERM_00299880,206
1216,TTHERM_00299600,206
1239,TTHERM_00298550,206
2053,TTHERM_00298530,206
3051,TTHERM_00298510,206
2281,TTHERM_00298480,206
2736,TTHERM_00298440,206
3044,TTHERM_00298380,206
2522,TTHERM_00298370,206
1187,TTHERM_00298350,206
179,TTHERM_00298270,206
449,TTHERM_00298230,206
2840,TTHERM_00295990,206
3041,TTHERM_00295960,206
3039,TTHERM_00295930,206
1496,TTHERM_00295760,206
733,TTHERM_00295640,206
2759,TTHERM_00295630,206
1992,TTHERM_00295580,206
2817,TTHERM_00295470,206
1952,TTHERM_00295360,206
1011,TTHERM_00295310,206
1745,TTHERM_00295210,206
2492,TTHERM_00295090,206
3029,TTHERM_00295070,206
739,TTHERM_00294980,206
2947,TTHERM_00294870,206
1454,TTHERM_00294860,206
3026,TTHERM_00294770,206
1877,TTHERM_00294730,206
3024,TTHERM_00294510,206
3021,TTHERM_00293460,206
2476,TTHERM_00293350,206
2334,TTHERM_00293330,206
958,TTHERM_00293270,206
2507,TTHERM_00292140,206
357,TTHERM_00292100,206
1693,TTHERM_00290940,206
2411,TTHERM_00290850,206
1143,TTHERM_00290830,206
882,TTHERM_00290800,206
2957,TTHERM_00290780,206
760,TTHERM_00290770,206
3010,TTHERM_00289500,206
850,TTHERM_00289390,206
155,TTHERM_00289380,206
3004,TTHERM_00289170,206
2609,TTHERM_00289160,206
3000,TTHERM_00289110,206
2998,TTHERM_00289080,206
2996,TTHERM_00287960,206
663,TTHERM_00286891,206
1971,TTHERM_00286880,206
2995,TTHERM_00286770,206
2993,TTHERM_00285610,206
2874,TTHERM_00285520,206
2989,TTHERM_00285500,206
1510,TTHERM_00285410,206
2988,TTHERM_00285370,206
2986,TTHERM_00285350,206
2207,TTHERM_00285310,206
2776,TTHERM_00284130,206
2238,TTHERM_00284090,206
1737,TTHERM_00284060,206
1610,TTHERM_00284050,206
2438,TTHERM_00283980,206
1605,TTHERM_00283910,206
2616,TTHERM_00283859,206
742,TTHERM_00283700,206
1776,TTHERM_00283660,206
2818,TTHERM_00283550,206
749,TTHERM_00283540,206
2123,TTHERM_00283480,206
1821,TTHERM_00283430,206
1050,TTHERM_00283370,206
2973,TTHERM_00283290,206
2981,TTHERM_00283100,206
2472,TTHERM_00281000,206
960,TTHERM_00280970,206
419,TTHERM_00279880,206
2976,TTHERM_00279850,206
1193,TTHERM_00279830,206
461,TTHERM_00279780,206
2969,TTHERM_00277590,206
2967,TTHERM_00277500,206
2966,TTHERM_00277420,206
512,TTHERM_00277360,206
797,TTHERM_00277320,206
2509,TTHERM_00277230,206
1160,TTHERM_00277200,206
2098,TTHERM_00277070,206
1476,TTHERM_00275880,206
1350,TTHERM_00275790,206
2036,TTHERM_00275760,206
2697,TTHERM_00275750,206
650,TTHERM_00275730,206
2955,TTHERM_00274630,206
2953,TTHERM_00268340,206
2621,TTHERM_00268310,206
154,TTHERM_00268280,206
1578,TTHERM_00268000,206
1793,TTHERM_00267890,206
389,TTHERM_00266730,206
2093,TTHERM_00266720,206
1450,TTHERM_00266660,206
